Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
FCW HOLDINGS BHD	2755	0.665	0.665	0.665	0.665	-5	2	0.665	38	0	0	11-May-19	7:12 PM	Saturday
FGV HOLDINGS BERHAD	5222	1.22	1.28	1.22	1.26	4.13	"100,231"	1.25	"3,010"	1.26	545	11-May-19	7:12 PM	Saturday
FGV-C58: CW FGV HOLDINGS BERHAD (CIMB)	522258	0.005	0.005	0.005	0.005	0	616	0	0	0.005	"4,911"	11-May-19	7:12 PM	Saturday
FGV-C62: CW FGV HOLDINGS BERHAD (RHB)	522262	0.08	0.09	0.075	0.085	13.33	"42,668"	0.08	"13,600"	0.085	151	11-May-19	7:12 PM	Saturday
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ)	522263	0.16	0.185	0.16	0.185	5.71	"4,938"	0.175	80	0.185	99	11-May-19	7:12 PM	Saturday
FGV-C64: CW FGV HOLDINGS BERHAD (RHB)	522264	-	-	-	0.25	0	0	0	0	0.305	300	11-May-19	7:12 PM	Saturday
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB)	522265	0.19	0.205	0.19	0.2	11.11	"22,445"	0.195	"1,000"	0.235	490	11-May-19	7:12 PM	Saturday
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ)	522266	-	-	-	0.35	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB)	522267	0.46	0.5	0.46	0.485	7.78	"5,423"	0.485	400	0.495	200	11-May-19	7:12 PM	Saturday
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB)	522268	0.175	0.18	0.175	0.18	2.86	188	0	0	0.22	150	11-May-19	7:12 PM	Saturday
FGV-C69: CW FGV HOLDINGS BERHAD (KIBB)	522269	0.115	0.125	0.115	0.12	14.29	"16,000"	0	0	0	0	11-May-19	7:12 PM	Saturday
FGV-C70: CW FGV HOLDINGS BERHAD (CIMB)	522270	0.125	0.125	0.125	0.125	25	300	0.12	"1,000"	0.13	"1,000"	11-May-19	7:12 PM	Saturday
FGV-C71: CW FGV HOLDINGS BERHAD (KIBB)	522271	0.04	0.05	0.04	0.05	25	"114,391"	0.04	"11,400"	0.05	"4,710"	11-May-19	7:12 PM	Saturday
FGV-C72: CW FGV HOLDINGS BERHAD (MACQ)	522272	0.035	0.04	0.035	0.04	33.33	"13,479"	0.035	"10,200"	0.04	"2,609"	11-May-19	7:12 PM	Saturday
FGV-C73: CW FGV HOLDINGS BERHAD (MACQ)	522273	0.075	0.09	0.075	0.085	13.33	"63,690"	0.08	"29,517"	0.085	700	11-May-19	7:12 PM	Saturday
FGV-C74: CW FGV HOLDINGS BERHAD (RHB)	522274	0.105	0.11	0.105	0.11	10	"1,176"	0	0	0	0	11-May-19	7:12 PM	Saturday
FGV-C75: CW FGV HOLDINGS BERHAD (MIBB)	522275	0.115	0.115	0.115	0.115	15	"9,300"	0.095	200	0.13	500	11-May-19	7:12 PM	Saturday
FGV-C76: CW FGV HOLDINGS BERHAD (CIMB)	522276	0.15	0.15	0.15	0.15	15.38	800	0.145	"1,000"	0.155	"1,000"	11-May-19	7:12 PM	Saturday
FIAMMA HOLDINGS BHD	6939	0.47	0.47	0.47	0.47	0	"5,101"	0.465	"1,000"	0.47	"4,899"	11-May-19	7:12 PM	Saturday
FIBON BERHAD	149	-	-	-	0.39	0	0	0.38	50	0.4	530	11-May-19	7:12 PM	Saturday
FEDERAL INTERNATIONAL HOLDINGS BERHAD	8605	0.39	0.4	0.39	0.395	1.28	"2,358"	0.395	9	0.4	280	11-May-19	7:12 PM	Saturday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26	8605PA	-	-	-	0.08	0	0	0.06	500	0.08	399	11-May-19	7:12 PM	Saturday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28	8605PB	-	-	-	0.055	0	0	0.065	"4,900"	0.16	155	11-May-19	7:12 PM	Saturday
FIMA CORPORATION BHD	3107	1.94	1.95	1.94	1.95	0.52	150	1.93	250	1.95	246	11-May-19	7:12 PM	Saturday
FINTEC GLOBAL BERHAD	150	0.045	0.05	0.045	0.045	0	"14,760"	0.045	"105,262"	0.05	"57,470"	11-May-19	7:12 PM	Saturday
FINTEC GLOBAL BERHAD - ICPS A 2017/2027	0150PA	-	-	-	0.02	0	0	0.02	"71,836"	0.025	"4,058"	11-May-19	7:12 PM	Saturday
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024	0150WA	-	-	-	0.015	0	0	0.01	"99,985"	0.015	"9,000"	11-May-19	7:12 PM	Saturday
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022	0150WB	-	-	-	0.025	0	0	0.015	"28,342"	0.025	"12,426"	11-May-19	7:12 PM	Saturday
FITTERS DIVERSIFIED BHD	9318	0.455	0.455	0.445	0.45	-1.1	"27,999"	0.445	"2,910"	0.45	"10,750"	11-May-19	7:12 PM	Saturday
FITTERS DIVERSIFIED BERHAD - Warrants	9318WB	0.015	0.015	0.01	0.01	0	"1,035"	0.01	"14,335"	0.015	"22,389"	11-May-19	7:12 PM	Saturday
FOCUS LUMBER BERHAD	5197	1.56	1.56	1.53	1.54	-1.28	826	1.54	170	1.55	220	11-May-19	7:12 PM	Saturday
FOCUS DYNAMICS GROUP BERHAD	116	0.11	0.115	0.105	0.11	-4.35	"200,154"	0.105	"19,320"	0.11	"4,961"	11-May-19	7:12 PM	Saturday
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019	0116WC	-	-	-	0.1	0	0	0.055	800	0.105	836	11-May-19	7:12 PM	Saturday
FOCUS POINT HOLDINGS BERHAD	157	0.415	0.415	0.415	0.415	-1.19	"4,594"	0.415	360	0.42	"1,241"	11-May-19	7:12 PM	Saturday
FOUNDPAC GROUP BERHAD	5277	0.37	0.375	0.365	0.37	0	"19,981"	0.365	"6,894"	0.37	"8,755"	11-May-19	7:12 PM	Saturday
FORMOSA PROSONIC INDUSTRIES	9172	1.72	1.73	1.71	1.72	0	"1,381"	1.71	95	1.72	18	11-May-19	7:12 PM	Saturday
FREIGHT MANAGEMENT HLDGS BHD	7210	0.64	0.64	0.63	0.635	0.79	697	0.635	143	0.64	70	11-May-19	7:12 PM	Saturday
FRONTKEN CORPORATION BHD	128	1.4	1.46	1.38	1.41	1.44	"189,201"	1.41	997	1.43	"3,561"	11-May-19	7:12 PM	Saturday
FSBM HOLDINGS BHD	9377	-	-	-	0.095	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
FSBM HOLDINGS BERHAD - WARR	9377WA	-	-	-	0.025	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
G3 GLOBAL BERHAD	7184	1.21	1.22	1.14	1.2	-0.83	"1,514"	1.16	20	1.2	50	11-May-19	7:12 PM	Saturday
G3 GLOBAL BERHAD - WARRANTS 2017/2022	7184WA	0.835	0.95	0.835	0.94	-6	498	0.875	35	0.94	8	11-May-19	7:12 PM	Saturday
GADANG HOLDINGS BHD	9261	0.825	0.84	0.805	0.81	-1.82	"42,834"	0.81	"4,335"	0.815	330	11-May-19	7:12 PM	Saturday
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021	9261WB	0.325	0.335	0.31	0.31	-3.13	"48,294"	0.31	"2,375"	0.315	"1,066"	11-May-19	7:12 PM	Saturday
GAMUDA BHD	5398	3.28	3.31	3.22	3.26	-0.61	"96,420"	3.24	100	3.26	140	11-May-19	7:12 PM	Saturday
GAMUDA-C53: CW GAMUDA BERHAD (CIMB)	539853	-	-	-	0.005	0	0	0	0	0.005	"5,743"	11-May-19	7:12 PM	Saturday
GAMUDA-C57: CW GAMUDA BERHAD (CIMB)	539857	0.05	0.05	0.045	0.045	-18.18	204	0.045	798	0.055	"1,100"	11-May-19	7:12 PM	Saturday
GAMUDA-C59: CW GAMUDA BERHAD (CIMB)	539859	0.235	0.235	0.235	0.235	-2.08	"1,026"	0.235	174	0.24	"1,000"	11-May-19	7:12 PM	Saturday
GAMUDA-C60: CW GAMUDA BERHAD (KIBB)	539860	0.115	0.115	0.115	0.115	0	"1,000"	0	0	0	0	11-May-19	7:12 PM	Saturday
GAMUDA-C61: CW GAMUDA BERHAD (MACQ)	539861	0.07	0.07	0.07	0.07	0	200	0	0	0	0	11-May-19	7:12 PM	Saturday
GAMUDA-C62: CW GAMUDA BERHAD (AM)	539862	0.135	0.135	0.135	0.135	-3.57	"1,395"	0	0	0	0	11-May-19	7:12 PM	Saturday
GAMUDA-C63: CW GAMUDA BERHAD (MIBB)	539863	-	-	-	0.12	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GAMUDA-C64: CW GAMUDA BERHAD (KIBB)	539864	0.105	0.105	0.105	0.105	-4.55	"1,000"	0	0	0	0	11-May-19	7:12 PM	Saturday
GAMUDA-C65: CW GAMUDA BERHAD (MACQ)	539865	0.12	0.12	0.12	0.12	-4	"9,400"	0	0	0	0	11-May-19	7:12 PM	Saturday
GAMUDA-C67: CW GAMUDA BERHAD (CIMB)	539867	0.155	0.155	0.15	0.15	-6.25	4	0.15	998	0.16	"1,000"	11-May-19	7:12 PM	Saturday
GAMUDA-C68: CW GAMUDA BERHAD (MIBB)	539868	-	-	-	0.19	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GAMUDA BERHAD-WARRANTS E	5398WE	0.335	0.34	0.32	0.325	1.56	"11,740"	0.32	630	0.325	81	11-May-19	7:12 PM	Saturday
GAS MALAYSIA BERHAD	5209	2.86	2.9	2.85	2.85	0.35	"1,968"	2.84	60	2.88	28	11-May-19	7:12 PM	Saturday
GABUNGAN AQRS BERHAD	5226	1.38	1.4	1.38	1.39	0	"14,033"	1.37	739	1.39	"3,875"	11-May-19	7:12 PM	Saturday
GABUNGAN AQRS BERHAD-WARRANTS B	5226WB	0.43	0.44	0.43	0.435	2.35	"4,948"	0.43	100	0.435	215	11-May-19	7:12 PM	Saturday
GUAN CHONG BHD	5102	4.1	4.1	3.99	4.01	0.25	"1,581"	4	50	4.01	12	11-May-19	7:12 PM	Saturday
GCB-CA: CW GUAN CHONG BERHAD (RHB)	5102CA	-	-	-	0.32	0	0	0.32	40	0	0	11-May-19	7:12 PM	Saturday
GCB-CB: CW GUAN CHONG BERHAD (RHB)	5102CB	-	-	-	0.225	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GCB-CC: CW GUAN CHONG BERHAD (MIBB)	5102CC	-	-	-	0.135	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GCB-CD: CW GUAN CHONG BERHAD (MACQ)	5102CD	0.11	0.11	0.11	0.11	4.76	"1,200"	0	0	0.16	100	11-May-19	7:12 PM	Saturday
GCB-CE: CW GUAN CHONG BERHAD (KIBB)	5102CE	0.165	0.165	0.165	0.165	-2.94	70	0	0	0	0	11-May-19	7:12 PM	Saturday
GCB-CF: CW GUAN CHONG BERHAD (AM)	5102CF	-	-	-	0.205	0	0	0.195	500	0	0	11-May-19	7:12 PM	Saturday
GRAND CENTRAL ENTERPRISES BHD	5592	-	-	-	0.455	0	0	0.455	50	0.49	208	11-May-19	7:12 PM	Saturday
GDB HOLDINGS BERHAD	198	0.3	0.3	0.295	0.3	0	"3,494"	0.295	"1,007"	0.3	"1,559"	11-May-19	7:12 PM	Saturday
GD EXPRESS CARRIER BHD	78	0.3	0.3	0.295	0.3	0	"7,664"	0.295	"17,104"	0.3	"1,873"	11-May-19	7:12 PM	Saturday
GDEX-CO: CW GD EXPRESS CARRIER BERHAD (MIBB)	0078CO	0.045	0.045	0.045	0.045	-10	100	0	0	0	0	11-May-19	7:12 PM	Saturday
GDEX-CP: CW GD EXPRESS CARRIER BERHAD (RHB)	0078CP	-	-	-	0.06	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020	0078WB	0.04	0.045	0.04	0.045	0	"2,212"	0.04	"9,933"	0.045	"16,705"	11-May-19	7:12 PM	Saturday
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB)	0580C1	-	-	-	0.05	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GENETEC TECHNOLOGY BERHAD	104	1.57	1.57	1.49	1.54	-0.65	722	1.49	29	1.54	49	11-May-19	7:12 PM	Saturday
GENTING MALAYSIA BERHAD	4715	3.16	3.18	3.15	3.18	1.27	"47,155"	3.17	"5,210"	3.18	"1,420"	11-May-19	7:12 PM	Saturday
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB)	471541	-	-	-	0.005	0	0	0	0	0.005	"17,340"	11-May-19	7:12 PM	Saturday
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ)	471542	0.005	0.005	0.005	0.005	0	250	0.005	"1,560"	0.01	"2,000"	11-May-19	7:12 PM	Saturday
GENM-C43: CW GENTING MALAYSIA BERHAD (RHB)	471543	0.01	0.01	0.01	0.01	0	"1,000"	0	0	0.015	595	11-May-19	7:12 PM	Saturday
GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB)	471544	-	-	-	0.035	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GENM-C45: CW GENTING MALAYSIA BERHAD (AM)	471545	0.09	0.09	0.09	0.09	-5.26	100	0	0	0	0	11-May-19	7:12 PM	Saturday
GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ)	471546	-	-	-	0.06	0	0	0.055	"5,000"	0.065	950	11-May-19	7:12 PM	Saturday
GENM-C47: CW GENTING MALAYSIA BERHAD (RHB)	471547	0.065	0.065	0.065	0.065	-27.78	2	0	0	0	0	11-May-19	7:12 PM	Saturday
GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB)	471548	-	-	-	0.085	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ)	471549	0.125	0.125	0.12	0.12	-7.69	"1,860"	0	0	0	0	11-May-19	7:12 PM	Saturday
GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB)	471550	-	-	-	0.105	0	0	0.105	"1,000"	0.11	"1,000"	11-May-19	7:12 PM	Saturday
GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB)	471551	-	-	-	0.08	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GENM-C52: CW GENTING MALAYSIA BERHAD (KIBB)	471552	-	-	-	0.16	0	0	0	0	0.175	500	11-May-19	7:12 PM	Saturday
GENM-C53: CW GENTING MALAYSIA BERHAD (AM)	471553	-	-	-	0.075	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GENM-C54: CW GENTING MALAYSIA BERHAD (CIMB)	471554	0.045	0.045	0.045	0.045	0	320	0.045	"1,179"	0.05	"1,000"	11-May-19	7:12 PM	Saturday
GENM-C55: CW GENTING MALAYSIA BERHAD (MACQ)	471555	-	-	-	0.04	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GENM-C56: CW GENTING MALAYSIA BERHAD (RHB)	471556	-	-	-	0.1	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GENM-C57: CW GENTING MALAYSIA BERHAD (MIBB)	471557	-	-	-	0.11	0	0	0.085	"1,000"	0	0	11-May-19	7:12 PM	Saturday
GENM-C58: CW GENTING MALAYSIA BERHAD (MACQ)	471558	-	-	-	0.09	0	0	0.08	"5,000"	0	0	11-May-19	7:12 PM	Saturday
GENTING PLANTATIONS BERHAD	2291	10.16	10.48	10.16	10.28	0	"2,684"	10.28	"8,250"	10.3	122	11-May-19	7:12 PM	Saturday
GENP-CI: CW GENTING PLANTATIONS BERHAD (MIBB)	2291CI	-	-	-	0.09	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GENTING PLANTATIONS BERHAD-WARRANT A 13/19	2291WA	2.35	2.45	2.35	2.45	3.81	"1,138"	2.35	1	2.44	37	11-May-19	7:12 PM	Saturday
GENTING BHD	3182	6.78	6.85	6.7	6.76	0	"22,654"	6.75	147	6.76	2	11-May-19	7:12 PM	Saturday
GENTINGC56: CW GENTING BERHAD (MACQ)	318256	-	-	-	0.005	0	0	0	0	0.01	500	11-May-19	7:12 PM	Saturday
GENTINGC57: CW GENTING BERHAD (MACQ)	318257	-	-	-	0.04	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GENTINGC58: CW GENTING BERHAD (CIMB)	318258	0.04	0.04	0.04	0.04	0	"2,636"	0.04	64	0.045	"6,893"	11-May-19	7:12 PM	Saturday
GENTINGC59: CW GENTING BERHAD (RHB)	318259	-	-	-	0.065	0	0	0	0	0.065	20	11-May-19	7:12 PM	Saturday
GENTINGC60: CW GENTING BERHAD (KIBB)	318260	0.06	0.065	0.06	0.06	0	"4,000"	0.055	"1,000"	0.065	"2,000"	11-May-19	7:12 PM	Saturday
GENTINGC61: CW GENTING BERHAD (AM)	318261	-	-	-	0.065	0	0	0	0	0.07	"2,000"	11-May-19	7:12 PM	Saturday
GENTINGC62: CW GENTING BERHAD (MACQ)	318262	0.08	0.08	0.08	0.08	6.67	"2,000"	0	0	0	0	11-May-19	7:12 PM	Saturday
GENTINGC63: CW GENTING BERHAD (MIBB)	318263	0.08	0.08	0.08	0.08	-20	100	0	0	0	0	11-May-19	7:12 PM	Saturday
GENTINGC64: CW GENTING BERHAD (KIBB)	318264	-	-	-	0.06	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GENTINGC65: CW GENTING BERHAD (KIBB)	318265	0.285	0.305	0.285	0.3	0	600	0	0	0	0	11-May-19	7:12 PM	Saturday
GENTINGC66: CW GENTING BERHAD (MIBB)	318266	-	-	-	0.145	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GENTINGC67: CW GENTING BERHAD (MACQ)	318267	0.15	0.16	0.145	0.155	0	700	0	0	0	0	11-May-19	7:12 PM	Saturday
GE-SHEN CORPORATION BHD	7197	-	-	-	0.62	0	0	0.62	220	0.68	30	11-May-19	7:12 PM	Saturday
GETS GLOBAL BERHAD	5079	0.21	0.215	0.2	0.205	-2.38	"9,043"	0.205	241	0.21	"1,530"	11-May-19	7:12 PM	Saturday
GFM SERVICES BERHAD	39	0.46	0.47	0.455	0.455	-1.09	"6,629"	0.455	"1,814"	0.46	"1,806"	11-May-19	7:12 PM	Saturday
GFM SERVICES BERHAD - WARRANTS C 2019/2022	0039WC	0.16	0.16	0.155	0.16	0	"22,401"	0.155	650	0.16	"8,236"	11-May-19	7:12 PM	Saturday
GHL SYSTEMS BHD	21	1.63	1.66	1.63	1.66	0	"1,351"	1.66	513	1.67	66	11-May-19	7:12 PM	Saturday
GHLSYS-CA: CW GHL SYSTEMS BERHAD (MIBB)	0021CA	0.06	0.06	0.06	0.06	-42.86	500	0	0	0	0	11-May-19	7:12 PM	Saturday
GEORGE KENT (M) BHD	3204	1.16	1.19	1.14	1.15	0	"38,809"	1.14	704	1.16	729	11-May-19	7:12 PM	Saturday
GOLDEN LAND BERHAD	7382	0.415	0.415	0.415	0.415	1.22	99	0.41	5	0.415	101	11-May-19	7:12 PM	Saturday
GLOMAC BHD	5020	0.365	0.37	0.365	0.37	2.78	"4,319"	0.365	"3,081"	0.37	65	11-May-19	7:12 PM	Saturday
GLOBALTEC FORMATION BERHAD	5220	0.425	0.445	0.425	0.44	3.53	"6,521"	0.435	50	0.44	"1,164"	11-May-19	7:12 PM	Saturday
GLOBALTEC FORMATION BERHAD - WARRANTS 2018/2021	5220WA	0.06	0.07	0.06	0.07	0	442	0.065	5	0.075	191	11-May-19	7:12 PM	Saturday
GROMUTUAL BHD	9962	0.325	0.325	0.325	0.325	3.17	1	0.27	210	0.315	100	11-May-19	7:12 PM	Saturday
G NEPTUNE BERHAD	45	0.085	0.09	0.075	0.085	0	"20,101"	0.08	"7,401"	0.085	"3,259"	11-May-19	7:12 PM	Saturday
GLOBAL ORIENTAL BERHAD	1147	0.175	0.18	0.175	0.18	0	690	0.17	"2,000"	0.18	124	11-May-19	7:12 PM	Saturday
GLOBAL ORIENTAL BERHAD-WA 2014/2019	1147WA	-	-	-	0.005	0	0	0	0	0.01	"3,041"	11-May-19	7:12 PM	Saturday
GREEN OCEAN CORPORATION BERHAD	74	-	-	-	0.1	0	0	0.095	300	0.105	"1,250"	11-May-19	7:12 PM	Saturday
GREEN OCEAN CORPORATION BHD- WARRANTS A 14/19	0074WA	-	-	-	0.005	0	0	0	0	0.005	"10,874"	11-May-19	7:12 PM	Saturday
TRADEPLUS SHARIAH GOLD TRACKER	0828EA	-	-	-	1.715	0	0	1.72	2	1.755	300	11-May-19	7:12 PM	Saturday
GOODWAY INTEGRATED INDUSTRIES	7192	0.2	0.2	0.2	0.2	0	250	0.2	45	0.205	"1,089"	11-May-19	7:12 PM	Saturday
GOPENG BHD	2135	0.71	0.71	0.71	0.71	0	50	0.7	306	0.74	20	11-May-19	7:12 PM	Saturday
GPA HOLDINGS BHD	7096	0.115	0.115	0.115	0.115	0	"4,510"	0.115	"11,730"	0.12	"22,716"	11-May-19	7:12 PM	Saturday
GPA HOLDINGS BERHAD - WARRANTS 2015/2025	7096WA	0.045	0.05	0.045	0.05	0	"21,882"	0.045	"96,302"	0.05	"94,858"	11-May-19	7:12 PM	Saturday
GREEN PACKET BHD	82	0.35	0.35	0.34	0.34	-4.23	"9,966"	0.34	534	0.35	760	11-May-19	7:12 PM	Saturday
GREEN PACKET BERHAD - WARRANTS B 2018/2023	0082WB	0.115	0.115	0.115	0.115	-4.17	"5,110"	0.115	26	0.12	"1,400"	11-May-19	7:12 PM	Saturday
GOLDEN PHAROS BHD	5649	0.235	0.235	0.235	0.235	0	120	0.235	165	0.25	102	11-May-19	7:12 PM	Saturday
GRAND-FLO BERHAD	56	-	-	-	0.205	0	0	0.2	2	0.205	910	11-May-19	7:12 PM	Saturday
GREENYIELD BHD	136	0.12	0.13	0.12	0.125	0	"2,131"	0.12	868	0.125	515	11-May-19	7:12 PM	Saturday
GSB GROUP BHD	7077	0.19	0.195	0.19	0.19	0	"2,101"	0.185	"1,470"	0.19	"1,491"	11-May-19	7:12 PM	Saturday
GLOBETRONICS TECHNOLOGY BHD	7022	1.77	1.84	1.76	1.8	1.12	"7,237"	1.77	180	1.8	86	11-May-19	7:12 PM	Saturday
GTRONIC-CU: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB)	7022CU	-	-	-	0.03	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GTRONIC-CV: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB)	7022CV	-	-	-	0.07	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
GTRONIC-CW: CW GLOBETRONICS TECHNOLOGY BERHAD (MACQ)	7022CW	-	-	-	0.025	0	0	0	0	0.025	200	11-May-19	7:12 PM	Saturday
GUH HOLDINGS BHD	3247	0.49	0.49	0.49	0.49	-2	222	0.49	187	0.5	505	11-May-19	7:12 PM	Saturday
GUNUNG CAPITAL BERHAD	7676	0.275	0.3	0.275	0.3	11.11	120	0.275	50	0.3	103	11-May-19	7:12 PM	Saturday
GUNUNG CAPITAL BHD-WB 10/20	7676WB	-	-	-	0.05	0	0	0.045	"1,500"	0.055	150	11-May-19	7:12 PM	Saturday
GUOCOLAND (MALAYSIA) BHD	1503	0.74	0.745	0.73	0.745	0	191	0.73	300	0.745	84	11-May-19	7:12 PM	Saturday
HAI-O ENTERPRISE BHD	7668	2.49	2.5	2.47	2.47	-0.8	"1,180"	2.47	362	2.48	140	11-May-19	7:12 PM	Saturday
HALEX HOLDINGS BERHAD	5151	0.82	0.82	0.82	0.82	0	1	0.77	50	0.82	118	11-May-19	7:12 PM	Saturday
HANDAL RESOURCES BERHAD	7253	0.36	0.38	0.355	0.375	4.17	"1,740"	0.355	175	0.375	130	11-May-19	7:12 PM	Saturday
HAP SENG CONSOLIDATED BHD	3034	9.83	9.86	9.76	9.8	-0.61	"5,087"	9.8	26	9.83	222	11-May-19	7:12 PM	Saturday
HAPSENG-CX: CW HAP SENG CONSOLIDATED BERHAD (CIMB)	3034CX	-	-	-	0.03	0	0	0.005	"1,355"	0.02	"1,000"	11-May-19	7:12 PM	Saturday
HARBOUR-LINK GROUP BHD	2062	0.685	0.685	0.685	0.685	0.74	665	0.685	187	0.72	50	11-May-19	7:12 PM	Saturday
HARBOUR-LINK GROUP BERHAD-WARRANTS C 2016/2021	2062WC	-	-	-	0.08	0	0	0.08	460	0.15	120	11-May-19	7:12 PM	Saturday
HARRISONS HOLDINGS (M) BHD	5008	3.85	3.85	3.85	3.85	-1.03	20	3.85	10	3.9	20	11-May-19	7:12 PM	Saturday
HARN LEN CORPORATION BHD	7501	0.63	0.645	0.63	0.645	-0.77	117	0.64	33	0.645	1	11-May-19	7:12 PM	Saturday
HARTALEGA HOLDINGS BHD	5168	4.87	4.91	4.85	4.89	0.2	"17,677"	4.89	234	4.9	697	11-May-19	7:12 PM	Saturday
HARTA-C18: CW HARTALEGA HOLDINGS BERHAD (CIMB)	516818	-	-	-	0.005	0	0	0	0	0.005	"10,389"	11-May-19	7:12 PM	Saturday
HARTA-C19: CW HARTALEGA HOLDINGS BERHAD (RHB)	516819	-	-	-	0.04	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
HARTA-C20: CW HARTALEGA HOLDINGS BERHAD (MACQ)	516820	-	-	-	0.055	0	0	0	0	0.07	100	11-May-19	7:12 PM	Saturday
HARTA-C21: CW HARTALEGA HOLDINGS BERHAD (KIBB)	516821	-	-	-	0.07	0	0	0	0	0.09	300	11-May-19	7:12 PM	Saturday
HARTA-C22: CW HARTALEGA HOLDINGS BERHAD (CIMB)	516822	0.05	0.055	0.05	0.055	0	800	0.05	"2,000"	0.055	500	11-May-19	7:12 PM	Saturday
HARTA-C23: CW HARTALEGA HOLDINGS BERHAD (MIBB)	516823	0.175	0.18	0.175	0.175	0	"4,675"	0	0	0.18	175	11-May-19	7:12 PM	Saturday
HARTA-C24: CW HARTALEGA HOLDINGS BERHAD (RHB)	516824	-	-	-	0.165	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
HARTA-C25: CW HARTALEGA HOLDINGS BERHAD (AM)	516825	-	-	-	0.12	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
HB GLOBAL LIMITED	5187	0.09	0.11	0.09	0.105	16.67	"2,441"	0.095	440	0.105	"1,185"	11-May-19	7:12 PM	Saturday
HCK CAPITAL GROUP BERHAD	7105	1.21	1.25	1.2	1.25	0	310	1.21	35	1.25	196	11-May-19	7:12 PM	Saturday
HCK CAPITAL GROUP BERHAD - WARRANTS	7105WA	-	-	-	0.26	0	0	0.21	150	0.26	50	11-May-19	7:12 PM	Saturday
HEINEKEN MALAYSIA BERHAD	3255	24.16	24.38	24.08	24.38	0.91	280	24.2	26	24.38	96	11-May-19	7:12 PM	Saturday
HEKTAR REITS	5121	1.14	1.14	1.13	1.14	0	"4,458"	1.13	"3,528"	1.14	300	11-May-19	7:12 PM	Saturday
HENGYUAN REFINING COMPANY BERHAD	4324	6.01	6.16	6	6.11	0.66	"9,924"	6.11	16	6.12	130	11-May-19	7:12 PM	Saturday
HENGYUAN-C5: CW HENGYUAN REFINING COMPANY BERHAD (MIBB)	4324C5	-	-	-	0.035	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
HENGYUAN-C6: CW HENGYUAN REFINING COMPANY BERHAD (RHB)	4324C6	-	-	-	0.02	0	0	0	0	0.03	1	11-May-19	7:12 PM	Saturday
HENGYUAN-C7: CW HENGYUAN REFINING COMPANY BERHAD (MIBB)	4324C7	0.16	0.17	0.16	0.17	13.33	70	0	0	0.19	500	11-May-19	7:12 PM	Saturday
