Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
FRASER & NEAVE HOLDINGS BHD	3689	35.06	36	35.06	35.4	0.28	"1,216"	35.4	5	35.64	37	1-Mar-19	5:47 PM	Friday
FACB INDUSTRIES INCORPORATED	2984	1.2	1.29	1.2	1.29	-0.77	270	1.27	150	1.3	"1,022"	1-Mar-19	5:47 PM	Friday
FAJARBARU BUILDER GRP BHD	7047	0.375	0.385	0.365	0.385	2.67	"5,846"	0.38	540	0.385	481	1-Mar-19	5:47 PM	Friday
FAJARBARU BUILDER GROUP BERHAD - WARRANTS B 14/19	7047WB	0.035	0.04	0.035	0.04	0	950	0.035	202	0.04	"7,410"	1-Mar-19	5:47 PM	Friday
FAR EAST HOLDINGS BHD	5029	2.8	2.8	2.77	2.77	2.21	478	2.77	28	2.82	100	1-Mar-19	5:47 PM	Friday
FARLIM GROUP (M) BHD	6041	0.36	0.37	0.36	0.365	-2.67	318	0.365	87	0.37	12	1-Mar-19	5:47 PM	Friday
FAVELLE FAVCO BHD	7229	2.77	2.81	2.74	2.8	1.08	"3,614"	2.73	1	2.8	"2,603"	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5D: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505D	-	-	-	0.085	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5F: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505F	-	-	-	0.005	0	0	0	0	0	0	1-Mar-19	7:11 PM	Friday
FBMKLCI-C5G: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505G	-	-	-	0.005	0	0	0	0	0	0	1-Mar-19	7:11 PM	Friday
FBMKLCI-C5H: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505H	-	-	-	0.01	0	0	0	0	0	0	1-Mar-19	7:11 PM	Friday
FBMKLCI-C5I: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505I	-	-	-	0.005	0	0	0	0	0.005	600	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5J: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505J	-	-	-	0.04	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5K: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505K	-	-	-	0.015	0	0	0.005	"1,700"	0.02	"3,300"	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5L: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505L	-	-	-	0.07	0	0	0	0	0.135	300	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5M: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505M	0.155	0.155	0.155	0.155	-6.06	220	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5N: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505N	0.06	0.065	0.06	0.065	-7.14	"6,820"	0.06	155	0.07	"1,500"	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5O: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505O	0.055	0.055	0.055	0.055	0	"4,113"	0.05	"5,900"	0.06	"1,016"	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5P: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505P	0.235	0.235	0.235	0.235	-6	"1,100"	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5Q: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505Q	0.335	0.335	0.33	0.33	-7.04	"1,100"	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5R: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505R	0.07	0.07	0.07	0.07	-12.5	"2,100"	0.065	"1,100"	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5S: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505S	0.19	0.19	0.19	0.19	-2.56	500	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5T: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505T	0.285	0.285	0.285	0.285	-3.39	700	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-C5U: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505U	-	-	-	0.15	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FTSE BURSA MALAYSIA KLCI ETF	0820EA	-	-	-	1.81	0	0	1.77	2	1.795	300	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6F: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506F	-	-	-	0.025	0	0	0	0	0.03	50	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6H: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506H	-	-	-	0.085	0	0	0	0	0	0	1-Mar-19	7:11 PM	Friday
FBMKLCI-H6I: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506I	-	-	-	0.065	0	0	0	0	0	0	1-Mar-19	7:11 PM	Friday
FBMKLCI-H6J: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506J	-	-	-	0.165	0	0	0	0	0	0	1-Mar-19	7:11 PM	Friday
FBMKLCI-H6K: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506K	0.175	0.175	0.175	0.175	12.9	150	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6L: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506L	0.12	0.12	0.115	0.12	9.09	"1,795"	0	0	0.125	200	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6M: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506M	0.16	0.165	0.16	0.16	6.67	"1,040"	0.14	500	0.2	100	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6N: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506N	-	-	-	0.195	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6O: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506O	-	-	-	0.29	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6P: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506P	0.05	0.06	0.045	0.055	10	"35,883"	0.045	853	0.055	"4,836"	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6Q: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506Q	0.075	0.075	0.075	0.075	7.14	"2,520"	0.065	"1,000"	0.085	200	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6R: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506R	-	-	-	0.24	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6S: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506S	0.345	0.35	0.345	0.345	2.99	"25,100"	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6T: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506T	0.08	0.085	0.08	0.085	13.33	"3,514"	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6U: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506U	0.255	0.255	0.255	0.255	-13.56	100	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6V: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506V	0.255	0.255	0.255	0.255	0	100	0	0	0	0	1-Mar-19	5:47 PM	Friday
FBMKLCI-H6W: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506W	0.145	0.145	0.14	0.14	3.7	"2,400"	0	0	0	0	1-Mar-19	5:47 PM	Friday
FCW HOLDINGS BHD	2755	0.875	0.88	0.875	0.88	1.15	99	0.88	99	0.99	35	1-Mar-19	5:47 PM	Friday
FGV HOLDINGS BERHAD	5222	1.12	1.21	1.08	1.19	6.25	"317,458"	1.19	"6,165"	1.2	"8,397"	1-Mar-19	5:47 PM	Friday
FGV-C52: CW FGV HOLDINGS BERHAD (CIMB)	522252	-	-	-	0.005	0	0	0	0	0	0	1-Mar-19	7:11 PM	Friday
FGV-C54: CW FGV HOLDINGS BERHAD (MIBB)	522254	-	-	-	0.005	0	0	0	0	0	0	1-Mar-19	7:11 PM	Friday
FGV-C55: CW FGV HOLDINGS BERHAD (CIMB)	522255	0.005	0.015	0.005	0.015	0	"5,021"	0.005	"7,230"	0.015	"2,049"	1-Mar-19	5:47 PM	Friday
FGV-C56: CW FGV HOLDINGS BERHAD (MACQ)	522256	-	-	-	0.005	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FGV-C57: CW FGV HOLDINGS BERHAD (RHB)	522257	-	-	-	0.005	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FGV-C58: CW FGV HOLDINGS BERHAD (CIMB)	522258	0.005	0.01	0.005	0.01	100	"14,450"	0.01	300	0.015	"6,393"	1-Mar-19	5:47 PM	Friday
FGV-C59: CW FGV HOLDINGS BERHAD (MACQ)	522259	-	-	-	0.035	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FGV-C60: CW FGV HOLDINGS BERHAD (KIBB)	522260	0.005	0.005	0.005	0.005	-50	"1,000"	0	0	0.02	"2,000"	1-Mar-19	5:47 PM	Friday
FGV-C61: CW FGV HOLDINGS BERHAD (MACQ)	522261	0.025	0.03	0.025	0.03	20	"3,680"	0.03	"20,000"	0.06	112	1-Mar-19	5:47 PM	Friday
FGV-C62: CW FGV HOLDINGS BERHAD (RHB)	522262	0.08	0.1	0.08	0.095	11.76	"90,660"	0.09	"3,000"	0.1	"1,495"	1-Mar-19	5:47 PM	Friday
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ)	522263	0.15	0.19	0.14	0.18	9.09	"234,627"	0.18	574	0.185	850	1-Mar-19	5:47 PM	Friday
FGV-C64: CW FGV HOLDINGS BERHAD (RHB)	522264	0.23	0.23	0.23	0.23	-4.17	100	0.23	100	0.255	501	1-Mar-19	5:47 PM	Friday
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB)	522265	0.16	0.2	0.16	0.195	11.43	"27,840"	0.19	500	0.205	500	1-Mar-19	5:47 PM	Friday
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ)	522266	-	-	-	0.31	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB)	522267	0.38	0.435	0.37	0.435	10.13	"3,012"	0.42	100	0.495	500	1-Mar-19	5:47 PM	Friday
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB)	522268	-	-	-	0.2	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FIAMMA HOLDINGS BHD	6939	0.515	0.515	0.515	0.515	0.98	120	0.515	90	0.535	573	1-Mar-19	5:47 PM	Friday
FIBON BERHAD	149	0.45	0.45	0.45	0.45	-6.25	100	0.44	500	0.45	96	1-Mar-19	5:47 PM	Friday
FEDERAL INTERNATIONAL HOLDINGS BERHAD	8605	0.38	0.4	0.36	0.4	5.26	"3,086"	0.38	100	0.4	12	1-Mar-19	5:47 PM	Friday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26	8605PA	0.085	0.085	0.085	0.085	21.43	200	0.05	400	0.085	495	1-Mar-19	5:47 PM	Friday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28	8605PB	-	-	-	0.08	0	0	0.045	"5,800"	0	0	1-Mar-19	5:47 PM	Friday
FIMA CORPORATION BHD	3107	1.93	1.93	1.92	1.92	-0.52	422	1.92	228	1.97	10	1-Mar-19	5:47 PM	Friday
FINTEC GLOBAL BERHAD	150	0.05	0.055	0.05	0.05	0	"29,301"	0.05	"16,700"	0.055	"44,200"	1-Mar-19	5:47 PM	Friday
FINTEC GLOBAL BERHAD - ICPS A 2017/2027	0150PA	0.025	0.025	0.025	0.025	0	"21,169"	0.025	"61,882"	0.03	"29,600"	1-Mar-19	5:47 PM	Friday
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024	0150WA	0.01	0.01	0.01	0.01	0	"1,233"	0.01	"98,562"	0.015	"8,164"	1-Mar-19	5:47 PM	Friday
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022	0150WB	0.02	0.02	0.02	0.02	0	"2,000"	0.02	"7,800"	0.025	"16,041"	1-Mar-19	5:47 PM	Friday
FITTERS DIVERSIFIED BHD	9318	0.49	0.505	0.49	0.5	1.01	"28,087"	0.5	49	0.505	"2,791"	1-Mar-19	5:47 PM	Friday
FITTERS DIVERSIFIED BERHAD - Warrants	9318WB	0.03	0.03	0.025	0.025	-16.67	"33,266"	0.025	"10,060"	0.03	"4,300"	1-Mar-19	5:47 PM	Friday
FOCUS LUMBER BERHAD	5197	1.75	1.75	1.71	1.73	-1.14	"9,254"	1.72	280	1.73	314	1-Mar-19	5:47 PM	Friday
FOCUS DYNAMICS GROUP BERHAD	116	0.14	0.14	0.135	0.14	-3.45	"13,861"	0.135	"1,728"	0.14	"3,050"	1-Mar-19	5:47 PM	Friday
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019	0116WC	-	-	-	0.095	0	0	0.085	100	0.11	100	1-Mar-19	5:47 PM	Friday
FOCUS POINT HOLDINGS BERHAD	157	0.29	0.32	0.29	0.295	1.72	692	0.295	"1,199"	0.32	198	1-Mar-19	5:47 PM	Friday
FOUNDPAC GROUP BERHAD	5277	0.295	0.305	0.295	0.3	0	"28,014"	0.3	"2,215"	0.305	"10,737"	1-Mar-19	5:47 PM	Friday
FORMOSA PROSONIC INDUSTRIES	9172	1.79	1.81	1.79	1.8	-0.55	"5,865"	1.8	101	1.81	410	1-Mar-19	5:47 PM	Friday
FREIGHT MANAGEMENT HLDGS BHD	7210	0.56	0.56	0.55	0.56	-0.88	"4,464"	0.555	"1,150"	0.56	513	1-Mar-19	5:47 PM	Friday
FRONTKEN CORPORATION BHD	128	0.925	0.94	0.915	0.93	-0.53	"64,310"	0.93	871	0.935	"1,111"	1-Mar-19	5:47 PM	Friday
FSBM HOLDINGS BHD	9377	-	-	-	0.095	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
FSBM HOLDINGS BERHAD - WARR	9377WA	-	-	-	0.025	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
G3 GLOBAL BERHAD	7184	-	-	-	0.79	0	0	0.71	78	0.79	335	1-Mar-19	5:47 PM	Friday
G3 GLOBAL BERHAD - WARRANTS 2017/2022	7184WA	-	-	-	0.77	0	0	0.515	70	0.72	300	1-Mar-19	5:47 PM	Friday
GADANG HOLDINGS BHD	9261	0.595	0.595	0.58	0.585	-1.68	"41,127"	0.58	"3,101"	0.585	"2,581"	1-Mar-19	5:47 PM	Friday
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021	9261WB	0.13	0.135	0.12	0.135	0	"1,570"	0.13	100	0.135	"1,648"	1-Mar-19	5:47 PM	Friday
GAMUDA BHD	5398	2.94	2.95	2.89	2.92	-0.68	"21,832"	2.91	100	2.92	203	1-Mar-19	5:47 PM	Friday
GAMUDA-C51: CW GAMUDA BERHAD (MIBB)	539851	-	-	-	0.015	0	0	0.005	500	0	0	1-Mar-19	5:47 PM	Friday
GAMUDA-C53: CW GAMUDA BERHAD (CIMB)	539853	-	-	-	0.005	0	0	0	0	0.005	"1,248"	1-Mar-19	5:47 PM	Friday
GAMUDA-C54: CW GAMUDA BERHAD (AM)	539854	-	-	-	0.005	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
GAMUDA-C55: CW GAMUDA BERHAD (MACQ)	539855	-	-	-	0.015	0	0	0	0	0	0	1-Mar-19	7:11 PM	Friday
GAMUDA-C56: CW GAMUDA BERHAD (MACQ)	539856	-	-	-	0.03	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
GAMUDA-C57: CW GAMUDA BERHAD (CIMB)	539857	-	-	-	0.05	0	0	0.045	177	0.06	"1,292"	1-Mar-19	5:47 PM	Friday
GAMUDA-C58: CW GAMUDA BERHAD (MACQ)	539858	0.085	0.085	0.08	0.08	-5.88	600	0	0	0	0	1-Mar-19	5:47 PM	Friday
GAMUDA-C59: CW GAMUDA BERHAD (CIMB)	539859	0.185	0.185	0.185	0.185	-2.63	518	0.165	"2,000"	0	0	1-Mar-19	5:47 PM	Friday
GAMUDA-C60: CW GAMUDA BERHAD (KIBB)	539860	0.115	0.115	0.115	0.115	-4.17	"8,000"	0.11	500	0.12	500	1-Mar-19	5:47 PM	Friday
GAMUDA-C61: CW GAMUDA BERHAD (MACQ)	539861	0.09	0.09	0.09	0.09	-5.26	"6,500"	0.085	"14,000"	0.095	500	1-Mar-19	5:47 PM	Friday
GAMUDA-C62: CW GAMUDA BERHAD (AM)	539862	0.105	0.105	0.105	0.105	-4.55	200	0	0	0	0	1-Mar-19	5:47 PM	Friday
GAMUDA-C63: CW GAMUDA BERHAD (MIBB)	539863	0.115	0.115	0.115	0.115	-4.17	"5,000"	0	0	0.135	"1,000"	1-Mar-19	5:47 PM	Friday
GAMUDA BERHAD-WARRANTS E	5398WE	0.235	0.235	0.22	0.23	-4.17	"18,309"	0.225	600	0.23	49	1-Mar-19	5:47 PM	Friday
GAS MALAYSIA BERHAD	5209	2.88	2.88	2.82	2.82	-1.4	113	2.82	673	2.88	190	1-Mar-19	5:47 PM	Friday
GABUNGAN AQRS BERHAD	5226	1.05	1.13	1.02	1.12	1.82	"21,872"	1.12	70	1.13	"1,269"	1-Mar-19	5:47 PM	Friday
GABUNGAN AQRS BERHAD-WARRANTS B	5226WB	0.25	0.275	0.245	0.265	1.92	"19,699"	0.265	"2,543"	0.275	"1,000"	1-Mar-19	5:47 PM	Friday
GUAN CHONG BHD	5102	3.77	3.82	3.77	3.8	0.53	"6,022"	3.79	5	3.8	142	1-Mar-19	5:47 PM	Friday
GCB-CA: CW GUAN CHONG BERHAD (RHB)	5102CA	0.315	0.315	0.3	0.315	0	"3,931"	0.3	100	0.325	100	1-Mar-19	5:47 PM	Friday
GRAND CENTRAL ENTERPRISES BHD	5592	0.43	0.43	0.43	0.43	0	30	0.41	72	0.475	70	1-Mar-19	5:47 PM	Friday
GDB HOLDINGS BERHAD	198	0.27	0.27	0.265	0.27	1.89	"7,514"	0.265	"3,213"	0.27	573	1-Mar-19	5:47 PM	Friday
GD EXPRESS CARRIER BHD	78	0.36	0.395	0.35	0.365	1.39	"245,672"	0.36	"9,365"	0.365	"2,795"	1-Mar-19	5:47 PM	Friday
GDEX-CN: CW GD EXPRESS CARRIER BERHAD (AM)	0078CN	-	-	-	0.005	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020	0078WB	0.065	0.075	0.065	0.065	0	"258,379"	0.065	"24,150"	0.07	"8,389"	1-Mar-19	5:47 PM	Friday
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB)	0580C1	-	-	-	0.075	0	0	0	0	0.1	50	1-Mar-19	5:47 PM	Friday
GENETEC TECHNOLOGY BERHAD	104	1.86	1.91	1.81	1.88	-1.05	"1,684"	1.85	75	1.88	117	1-Mar-19	5:47 PM	Friday
GENTING MALAYSIA BERHAD	4715	3.49	3.49	3.41	3.44	-1.71	"117,107"	3.44	"5,776"	3.45	"1,786"	1-Mar-19	5:47 PM	Friday
GENM-C38: CW GENTING MALAYSIA BERHAD (RHB)	471538	-	-	-	0.005	0	0	0	0	0.005	"33,683"	1-Mar-19	5:47 PM	Friday
GENM-C39: CW GENTING MALAYSIA BERHAD (AM)	471539	-	-	-	0.005	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
GENM-C40: CW GENTING MALAYSIA BERHAD (KIBB)	471540	-	-	-	0.15	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB)	471541	0.005	0.005	0.005	0.005	0	500	0	0	0.005	"4,569"	1-Mar-19	5:47 PM	Friday
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ)	471542	0.045	0.045	0.045	0.045	-10	90	0.035	20	0.05	"1,999"	1-Mar-19	5:47 PM	Friday
GENM-C43: CW GENTING MALAYSIA BERHAD (RHB)	471543	0.055	0.055	0.055	0.055	-8.33	300	0	0	0.06	"6,053"	1-Mar-19	5:47 PM	Friday
GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB)	471544	-	-	-	0.075	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
GENM-C45: CW GENTING MALAYSIA BERHAD (AM)	471545	0.16	0.16	0.16	0.16	-5.88	800	0	0	0	0	1-Mar-19	5:47 PM	Friday
GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ)	471546	0.145	0.145	0.14	0.14	-3.45	"14,600"	0.135	"3,700"	0	0	1-Mar-19	5:47 PM	Friday
GENM-C47: CW GENTING MALAYSIA BERHAD (RHB)	471547	0.14	0.14	0.14	0.14	-3.45	"14,800"	0	0	0.145	400	1-Mar-19	5:47 PM	Friday
GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB)	471548	0.13	0.13	0.13	0.13	-3.7	"4,250"	0	0	0	0	1-Mar-19	5:47 PM	Friday
GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ)	471549	0.2	0.2	0.2	0.2	-4.76	401	0	0	0.21	500	1-Mar-19	5:47 PM	Friday
GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB)	471550	0.18	0.18	0.18	0.18	-5.26	500	0.18	"1,000"	0	0	1-Mar-19	5:47 PM	Friday
GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB)	471551	0.14	0.14	0.14	0.14	-3.45	"22,000"	0	0	0	0	1-Mar-19	5:47 PM	Friday
GENTING PLANTATIONS BERHAD	2291	10.4	10.5	10.4	10.5	0	"4,476"	10.46	993	10.5	341	1-Mar-19	5:47 PM	Friday
GENTING PLANTATIONS BERHAD-WARRANT A 13/19	2291WA	2.6	2.6	2.52	2.52	-3.08	116	2.53	60	2.7	112	1-Mar-19	5:47 PM	Friday
GENTING BHD	3182	7.37	7.37	7.17	7.24	-1.76	"50,461"	7.24	106	7.25	15	1-Mar-19	5:47 PM	Friday
GENTINGC51: CW GENTING BERHAD (CIMB)	318251	-	-	-	0.005	0	0	0	0	0.005	"15,769"	1-Mar-19	5:47 PM	Friday
GENTINGC53: CW GENTING BERHAD (MIBB)	318253	-	-	-	0.005	0	0	0	0	0	0	1-Mar-19	7:11 PM	Friday
GENTINGC55: CW GENTING BERHAD (RHB)	318255	-	-	-	0.05	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
GENTINGC56: CW GENTING BERHAD (MACQ)	318256	0.03	0.03	0.03	0.03	-14.29	2	0	0	0.035	400	1-Mar-19	5:47 PM	Friday
GENTINGC57: CW GENTING BERHAD (MACQ)	318257	0.13	0.13	0.125	0.13	-13.33	"37,808"	0	0	0.13	"2,000"	1-Mar-19	5:47 PM	Friday
GENTINGC58: CW GENTING BERHAD (CIMB)	318258	0.09	0.09	0.08	0.085	-10.53	"1,190"	0.085	410	0.095	400	1-Mar-19	5:47 PM	Friday
GENTINGC59: CW GENTING BERHAD (RHB)	318259	0.14	0.14	0.13	0.13	-10.34	"9,000"	0.125	"1,500"	0	0	1-Mar-19	5:47 PM	Friday
GENTINGC60: CW GENTING BERHAD (KIBB)	318260	0.17	0.17	0.155	0.16	-11.11	"1,500"	0	0	0	0	1-Mar-19	5:47 PM	Friday
GENTINGC61: CW GENTING BERHAD (AM)	318261	0.15	0.15	0.145	0.15	-6.25	"3,772"	0.14	"1,200"	0.17	100	1-Mar-19	5:47 PM	Friday
GENTINGC62: CW GENTING BERHAD (MACQ)	318262	0.195	0.195	0.185	0.195	-7.14	"18,635"	0	0	0.205	62	1-Mar-19	5:47 PM	Friday
GENTINGC63: CW GENTING BERHAD (MIBB)	318263	0.165	0.17	0.165	0.17	-8.11	"11,994"	0	0	0.3	50	1-Mar-19	5:47 PM	Friday
GE-SHEN CORPORATION BHD	7197	0.63	0.63	0.6	0.63	-0.79	190	0.63	15	0.65	50	1-Mar-19	5:47 PM	Friday
GETS GLOBAL BERHAD	5079	0.115	0.145	0.115	0.125	4.17	"5,056"	0.125	593	0.13	240	1-Mar-19	5:47 PM	Friday
GFM SERVICES BERHAD	39	0.465	0.505	0.455	0.505	5.21	"43,424"	0.5	410	0.505	"2,102"	1-Mar-19	5:47 PM	Friday
GFM SERVICES BERHAD - WARRANTS C 2019/2022	0039WC	0.18	0.21	0.17	0.21	10.53	"84,946"	0.21	514	0.215	"2,810"	1-Mar-19	5:47 PM	Friday
GHL SYSTEMS BHD	21	1.71	1.72	1.71	1.72	1.18	50	1.66	70	1.71	20	1-Mar-19	5:47 PM	Friday
GHLSYS-CA: CW GHL SYSTEMS BERHAD (MIBB)	0021CA	-	-	-	0.12	0	0	0	0	0	0	1-Mar-19	5:47 PM	Friday
GEORGE KENT (M) BHD	3204	1.06	1.09	1.05	1.08	2.86	"27,403"	1.08	970	1.09	"1,999"	1-Mar-19	5:47 PM	Friday
GOLDEN LAND BERHAD	7382	0.39	0.39	0.39	0.39	2.63	100	0.38	250	0.395	5	1-Mar-19	5:47 PM	Friday
GLOMAC BHD	5020	0.385	0.39	0.375	0.38	-1.3	503	0.38	44	0.385	110	1-Mar-19	5:47 PM	Friday
GLOBALTEC FORMATION BERHAD	5220	0.465	0.475	0.465	0.47	1.08	"6,564"	0.465	100	0.47	425	1-Mar-19	5:47 PM	Friday
GLOBALTEC FORMATION BERHAD - WARRANTS 2018/2021	5220WA	0.075	0.075	0.075	0.075	0	373	0.075	"2,110"	0.08	666	1-Mar-19	5:47 PM	Friday
GROMUTUAL BHD	9962	0.27	0.27	0.27	0.27	-1.82	50	0.27	60	0.275	57	1-Mar-19	5:47 PM	Friday
G NEPTUNE BERHAD	45	0.05	0.05	0.05	0.05	-9.09	"4,161"	0.05	"5,439"	0.055	"2,500"	1-Mar-19	5:47 PM	Friday
GLOBAL ORIENTAL BERHAD	1147	0.175	0.18	0.175	0.18	2.86	"2,359"	0.175	500	0.18	"1,586"	1-Mar-19	5:47 PM	Friday
GLOBAL ORIENTAL BERHAD-WA 2014/2019	1147WA	0.005	0.01	0.005	0.01	0	"10,418"	0.005	"1,986"	0.01	"3,850"	1-Mar-19	5:47 PM	Friday
GREEN OCEAN CORPORATION BERHAD	74	0.095	0.1	0.095	0.1	0	120	0.1	220	0.105	"1,549"	1-Mar-19	5:47 PM	Friday
GREEN OCEAN CORPORATION BHD- WARRANTS A 14/19	0074WA	-	-	-	0.005	0	0	0	0	0.005	"3,210"	1-Mar-19	5:47 PM	Friday
TRADEPLUS SHARIAH GOLD TRACKER	0828EA	1.76	1.76	1.76	1.76	-0.56	500	1.75	300	1.785	300	1-Mar-19	5:47 PM	Friday
GOODWAY INTEGRATED INDUSTRIES	7192	0.2	0.2	0.2	0.2	0	"2,970"	0.2	"1,551"	0.205	395	1-Mar-19	5:47 PM	Friday
GOPENG BHD	2135	0.69	0.69	0.69	0.69	0	30	0.68	10	0.7	83	1-Mar-19	5:47 PM	Friday
GPA HOLDINGS BHD	7096	0.085	0.085	0.085	0.085	0	300	0.085	600	0.09	"1,179"	1-Mar-19	5:47 PM	Friday
GPA HOLDINGS BERHAD - WARRANTS 2015/2025	7096WA	0.02	0.02	0.02	0.02	0	"6,100"	0.015	"70,941"	0.02	40	1-Mar-19	5:47 PM	Friday
