Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
EONMETALL GROUP BHD	7217	0.43	0.43	0.43	0.43	-3.37	124	0.43	113	0.44	50	25-Feb-19	11:51 AM	Monday
EMICO HOLDINGS BHD	9091	-	-	-	0.185	0	0	0.165	300	0.185	97	25-Feb-19	11:51 AM	Monday
ENCORP BHD	6076	-	-	-	0.415	0	0	0.38	69	0.41	94	25-Feb-19	11:51 AM	Monday
ENG KAH CORPORATION BHD	7149	-	-	-	1.06	0	0	0.99	20	1.06	66	25-Feb-19	11:51 AM	Monday
ENGTEX GROUP BHD	5056	0.86	0.86	0.86	0.86	0	50	0.85	200	0.86	110	25-Feb-19	11:51 AM	Monday
ENRA GROUP BERHAD	8613	-	-	-	1.53	0	0	1.52	5	1.55	26	25-Feb-19	11:51 AM	Monday
EP MANUFACTURING BHD	7773	-	-	-	0.41	0	0	0.39	100	0.42	100	25-Feb-19	11:51 AM	Monday
EVERSAFE RUBBER BERHAD	190	-	-	-	0.25	0	0	0.21	150	0.25	90	25-Feb-19	11:51 AM	Monday
ES CERAMICS TECHNOLOGY BHD	100	0.16	0.16	0.16	0.16	3.23	100	0.155	"1,100"	0.165	270	25-Feb-19	11:51 AM	Monday
EUPE CORPORATION BHD	6815	0.61	0.63	0.61	0.63	3.28	870	0.62	60	0.63	469	25-Feb-19	11:51 AM	Monday
EURO HOLDINGS BHD	7208	0.145	0.145	0.145	0.145	0	410	0.145	390	0.15	"2,211"	25-Feb-19	11:51 AM	Monday
EUROSPAN HOLDINGS BHD	7094	-	-	-	0.425	0	0	0.425	39	0.44	320	25-Feb-19	11:51 AM	Monday
EVERGREEN FIBREBOARD BHD	5101	0.395	0.4	0.395	0.395	0	"1,700"	0.395	1	0.4	"2,461"	25-Feb-19	11:51 AM	Monday
EWEIN BERHAD	7249	0.66	0.665	0.655	0.665	1.53	"7,600"	0.66	917	0.665	539	25-Feb-19	11:51 AM	Monday
ECO WORLD INTERNATIONAL BERHAD	5283	0.785	0.785	0.78	0.78	-1.27	446	0.78	23	0.785	201	25-Feb-19	11:51 AM	Monday
ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022	5283WA	0.15	0.15	0.15	0.15	0	"2,350"	0.145	"2,400"	0.15	18	25-Feb-19	11:51 AM	Monday
FRASER & NEAVE HOLDINGS BHD	3689	-	-	-	36.02	0	0	35.78	3	36	22	25-Feb-19	11:51 AM	Monday
FACB INDUSTRIES INCORPORATED	2984	1.26	1.26	1.26	1.26	-1.56	50	1.25	30	1.27	50	25-Feb-19	11:51 AM	Monday
FAJARBARU BUILDER GRP BHD	7047	0.4	0.4	0.395	0.395	-1.25	"3,544"	0.39	915	0.395	130	25-Feb-19	11:51 AM	Monday
FAJARBARU BUILDER GROUP BERHAD - WARRANTS B 14/19	7047WB	0.04	0.04	0.04	0.04	-11.11	"1,400"	0.035	"7,280"	0.04	"4,877"	25-Feb-19	11:51 AM	Monday
FAR EAST HOLDINGS BHD	5029	2.75	2.79	2.75	2.79	1.45	"1,101"	2.75	21	2.79	3	25-Feb-19	11:51 AM	Monday
FARLIM GROUP (M) BHD	6041	0.365	0.365	0.36	0.36	-4	278	0.355	300	0.36	2	25-Feb-19	11:51 AM	Monday
FAVELLE FAVCO BHD	7229	2.61	2.7	2.61	2.66	2.31	"2,439"	2.65	42	2.67	60	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5D: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505D	-	-	-	0.085	0	0	0.095	"1,000"	0.105	"1,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5F: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505F	-	-	-	0.005	0	0	0	0	0.005	"3,196"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5G: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505G	-	-	-	0.005	0	0	0.005	"2,000"	0.01	127	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5H: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505H	-	-	-	0.01	0	0	0.005	"5,000"	0.02	200	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5I: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505I	-	-	-	0.005	0	0	0	0	0.005	"1,050"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5J: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505J	-	-	-	0.04	0	0	0.035	"1,000"	0.045	"1,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5K: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505K	-	-	-	0.01	0	0	0.005	"4,100"	0.01	"1,500"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5L: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505L	-	-	-	0.13	0	0	0.08	"5,000"	0.085	"5,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5M: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505M	0.185	0.185	0.185	0.185	2.78	920	0.185	"5,000"	0.19	"5,500"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5N: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505N	0.085	0.085	0.085	0.085	0	120	0.085	"1,000"	0.09	"1,300"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5O: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505O	0.07	0.07	0.07	0.07	0	"1,000"	0.07	"1,200"	0.08	"1,600"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5P: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505P	-	-	-	0.285	0	0	0.285	"5,000"	0.29	"5,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5Q: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505Q	0.455	0.455	0.45	0.45	-1.1	"5,500"	0.45	"5,000"	0.455	"5,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5R: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505R	-	-	-	0.1	0	0	0.09	"1,000"	0.095	"1,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5S: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505S	-	-	-	0.23	0	0	0.225	"5,000"	0.23	"5,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5T: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505T	0.355	0.355	0.355	0.355	1.43	70	0.35	"5,000"	0.355	"5,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-C5U: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505U	-	-	-	0.15	0	0	0.14	"1,000"	0.145	"1,000"	25-Feb-19	11:51 AM	Monday
FTSE BURSA MALAYSIA KLCI ETF	0820EA	1.77	1.78	1.77	1.78	0	16	1.79	485	1.815	300	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6F: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506F	-	-	-	0.03	0	0	0.025	"1,000"	0.03	"1,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6H: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506H	0.085	0.085	0.085	0.085	0	700	0.08	"1,000"	0.085	"1,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6I: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506I	-	-	-	0.065	0	0	0.01	"5,000"	0.02	200	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6J: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506J	-	-	-	0.165	0	0	0.135	"3,000"	0.16	200	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6K: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506K	-	-	-	0.165	0	0	0.16	"1,000"	0.165	"1,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6L: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506L	0.11	0.11	0.105	0.105	-4.55	"18,590"	0.105	"2,000"	0.11	"2,100"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6M: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506M	0.145	0.15	0.145	0.15	-3.23	"1,100"	0.145	"1,000"	0.15	"1,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6N: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506N	-	-	-	0.195	0	0	0.19	"5,000"	0.195	"5,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6O: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506O	-	-	-	0.305	0	0	0.29	"5,000"	0.295	"5,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6P: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506P	-	-	-	0.05	0	0	0.045	"6,033"	0.05	"1,700"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6Q: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506Q	-	-	-	0.075	0	0	0.07	"1,100"	0.075	"1,500"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6R: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506R	-	-	-	0.24	0	0	0.225	"5,000"	0.23	"5,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6S: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506S	-	-	-	0.32	0	0	0.31	"5,000"	0.315	"5,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6T: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506T	-	-	-	0.08	0	0	0.075	"1,000"	0.08	"1,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6U: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506U	-	-	-	0.295	0	0	0.235	"5,000"	0.24	"5,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6V: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506V	-	-	-	0.255	0	0	0.245	"5,000"	0.25	"5,000"	25-Feb-19	11:51 AM	Monday
FBMKLCI-H6W: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506W	-	-	-	0.135	0	0	0.13	"1,000"	0.135	"1,000"	25-Feb-19	11:51 AM	Monday
FCW HOLDINGS BHD	2755	0.73	0.73	0.73	0.73	0	50	0.73	6	0.78	50	25-Feb-19	11:51 AM	Monday
FGV HOLDINGS BERHAD	5222	1.26	1.27	1.21	1.24	-0.8	"96,903"	1.24	347	1.25	"5,689"	25-Feb-19	11:51 AM	Monday
FGV-C52: CW FGV HOLDINGS BERHAD (CIMB)	522252	-	-	-	0.005	0	0	0	0	0.005	"20,046"	25-Feb-19	11:51 AM	Monday
FGV-C54: CW FGV HOLDINGS BERHAD (MIBB)	522254	-	-	-	0.005	0	0	0	0	0.005	"4,060"	25-Feb-19	11:51 AM	Monday
FGV-C55: CW FGV HOLDINGS BERHAD (CIMB)	522255	0.01	0.01	0.01	0.01	-50	"3,800"	0.005	"19,000"	0.01	"1,200"	25-Feb-19	11:51 AM	Monday
FGV-C56: CW FGV HOLDINGS BERHAD (MACQ)	522256	-	-	-	0.005	0	0	0.005	"22,500"	0.02	100	25-Feb-19	11:51 AM	Monday
FGV-C57: CW FGV HOLDINGS BERHAD (RHB)	522257	-	-	-	0.005	0	0	0	0	0.005	"5,000"	25-Feb-19	11:51 AM	Monday
FGV-C58: CW FGV HOLDINGS BERHAD (CIMB)	522258	0.01	0.01	0.01	0.01	-33.33	"13,346"	0.005	"19,780"	0.01	"6,570"	25-Feb-19	11:51 AM	Monday
FGV-C59: CW FGV HOLDINGS BERHAD (MACQ)	522259	-	-	-	0.035	0	0	0.005	100	0.02	100	25-Feb-19	11:51 AM	Monday
FGV-C60: CW FGV HOLDINGS BERHAD (KIBB)	522260	0.015	0.015	0.015	0.015	-25	"2,150"	0.015	"2,000"	0.02	"7,000"	25-Feb-19	11:51 AM	Monday
FGV-C61: CW FGV HOLDINGS BERHAD (MACQ)	522261	0.045	0.045	0.04	0.04	-20	"41,500"	0.04	"24,200"	0.045	"15,000"	25-Feb-19	11:51 AM	Monday
FGV-C62: CW FGV HOLDINGS BERHAD (RHB)	522262	0.115	0.115	0.105	0.105	-12.5	"58,400"	0.105	"15,000"	0.11	"10,000"	25-Feb-19	11:51 AM	Monday
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ)	522263	0.23	0.23	0.195	0.21	-10.64	"34,507"	0.21	"1,200"	0.215	"2,520"	25-Feb-19	11:51 AM	Monday
FGV-C64: CW FGV HOLDINGS BERHAD (RHB)	522264	0.26	0.265	0.26	0.265	-8.62	200	0.265	"5,000"	0.27	"5,000"	25-Feb-19	11:51 AM	Monday
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB)	522265	0.23	0.23	0.205	0.215	-8.51	"26,032"	0.22	"2,000"	0.225	"5,000"	25-Feb-19	11:51 AM	Monday
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ)	522266	0.32	0.32	0.32	0.32	-12.33	300	0.335	500	0.355	100	25-Feb-19	11:51 AM	Monday
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB)	522267	0.47	0.475	0.47	0.475	-8.65	"1,170"	0.47	"1,000"	0.495	"1,000"	25-Feb-19	11:51 AM	Monday
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB)	522268	-	-	-	0.2	0	0	0.205	"3,000"	0.215	"3,000"	25-Feb-19	11:51 AM	Monday
FIAMMA HOLDINGS BHD	6939	-	-	-	0.53	0	0	0.52	238	0.53	139	25-Feb-19	11:51 AM	Monday
FIBON BERHAD	149	-	-	-	0.49	0	0	0.45	100	0.5	450	25-Feb-19	11:51 AM	Monday
FEDERAL INTERNATIONAL HOLDINGS BERHAD	8605	0.36	0.36	0.36	0.36	-1.37	180	0.345	500	0.36	174	25-Feb-19	11:51 AM	Monday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26	8605PA	-	-	-	0.07	0	0	0.045	"1,200"	0.085	570	25-Feb-19	11:51 AM	Monday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28	8605PB	-	-	-	0.08	0	0	0.045	800	0	0	25-Feb-19	11:51 AM	Monday
FIMA CORPORATION BHD	3107	1.9	1.9	1.9	1.9	1.06	100	1.9	27	1.97	10	25-Feb-19	11:51 AM	Monday
FINTEC GLOBAL BERHAD	150	-	-	-	0.055	0	0	0.055	"7,528"	0.06	"50,096"	25-Feb-19	11:51 AM	Monday
FINTEC GLOBAL BERHAD - ICPS A 2017/2027	0150PA	0.025	0.025	0.025	0.025	0	500	0.025	"95,421"	0.03	"4,600"	25-Feb-19	11:51 AM	Monday
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024	0150WA	-	-	-	0.01	0	0	0.01	"106,691"	0.015	"7,664"	25-Feb-19	11:51 AM	Monday
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022	0150WB	-	-	-	0.02	0	0	0.02	"25,100"	0.025	"1,841"	25-Feb-19	11:51 AM	Monday
FITTERS DIVERSIFIED BHD	9318	0.48	0.515	0.48	0.5	4.17	"67,178"	0.5	"4,597"	0.505	"2,954"	25-Feb-19	11:51 AM	Monday
FITTERS DIVERSIFIED BERHAD - Warrants	9318WB	0.035	0.045	0.035	0.04	14.29	"24,124"	0.035	"11,885"	0.04	"8,106"	25-Feb-19	11:51 AM	Monday
FOCUS LUMBER BERHAD	5197	1.76	1.78	1.7	1.72	-2.27	"6,902"	1.71	215	1.73	245	25-Feb-19	11:51 AM	Monday
FOCUS DYNAMICS GROUP BERHAD	116	0.14	0.14	0.14	0.14	0	550	0.135	"12,150"	0.14	"1,288"	25-Feb-19	11:51 AM	Monday
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019	0116WC	-	-	-	0.095	0	0	0.085	500	0.11	100	25-Feb-19	11:51 AM	Monday
FOCUS POINT HOLDINGS BERHAD	157	0.2	0.2	0.2	0.2	0	20	0.2	30	0.235	75	25-Feb-19	11:51 AM	Monday
FOUNDPAC GROUP BERHAD	5277	0.3	0.315	0.3	0.305	1.67	"58,827"	0.3	"12,600"	0.305	"2,422"	25-Feb-19	11:51 AM	Monday
FORMOSA PROSONIC INDUSTRIES	9172	1.86	1.87	1.81	1.83	-1.08	"8,545"	1.82	"2,412"	1.83	634	25-Feb-19	11:51 AM	Monday
FREIGHT MANAGEMENT HLDGS BHD	7210	0.56	0.575	0.56	0.56	0.9	507	0.56	663	0.57	300	25-Feb-19	11:51 AM	Monday
FRONTKEN CORPORATION BHD	128	0.965	0.975	0.95	0.97	1.04	"43,620"	0.97	"1,228"	0.975	"2,542"	25-Feb-19	11:51 AM	Monday
FSBM HOLDINGS BHD	9377	-	-	-	0.095	0	0	0	0	0	0	25-Feb-19	11:51 AM	Monday
FSBM HOLDINGS BERHAD - WARR	9377WA	-	-	-	0.025	0	0	0	0	0	0	25-Feb-19	11:51 AM	Monday
G3 GLOBAL BERHAD	7184	-	-	-	0.785	0	0	0.73	50	0.79	338	25-Feb-19	11:51 AM	Monday
G3 GLOBAL BERHAD - WARRANTS 2017/2022	7184WA	-	-	-	0.77	0	0	0.525	50	0.72	250	25-Feb-19	11:51 AM	Monday
GADANG HOLDINGS BHD	9261	0.64	0.64	0.63	0.63	-0.79	"12,737"	0.63	952	0.635	282	25-Feb-19	12:06 PM	Monday
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021	9261WB	0.145	0.145	0.14	0.145	-3.33	"2,654"	0.145	"1,042"	0.15	"2,981"	25-Feb-19	12:06 PM	Monday
GAMUDA BHD	5398	2.8	2.85	2.64	2.83	-6.91	"278,956"	2.83	"1,965"	2.84	"1,878"	25-Feb-19	12:06 PM	Monday
GAMUDA-C51: CW GAMUDA BERHAD (MIBB)	539851	0.01	0.015	0.01	0.015	-40	"1,955"	0.01	"4,000"	0.015	"4,000"	25-Feb-19	12:06 PM	Monday
GAMUDA-C53: CW GAMUDA BERHAD (CIMB)	539853	-	-	-	0.005	0	0	0	0	0.005	"1,000"	25-Feb-19	12:06 PM	Monday
GAMUDA-C54: CW GAMUDA BERHAD (AM)	539854	-	-	-	0.005	0	0	0	0	0.005	"23,644"	25-Feb-19	12:06 PM	Monday
GAMUDA-C55: CW GAMUDA BERHAD (MACQ)	539855	-	-	-	0.015	0	0	0.005	"1,000"	0.02	400	25-Feb-19	12:06 PM	Monday
GAMUDA-C56: CW GAMUDA BERHAD (MACQ)	539856	-	-	-	0.03	0	0	0.015	"3,000"	0.02	"1,000"	25-Feb-19	12:06 PM	Monday
GAMUDA-C57: CW GAMUDA BERHAD (CIMB)	539857	0.035	0.045	0.03	0.045	-30.77	"1,006"	0.04	"1,000"	0.05	"1,330"	25-Feb-19	12:06 PM	Monday
GAMUDA-C58: CW GAMUDA BERHAD (MACQ)	539858	0.07	0.07	0.06	0.07	-30	"3,895"	0.075	100	0.08	"10,000"	25-Feb-19	12:06 PM	Monday
GAMUDA-C59: CW GAMUDA BERHAD (CIMB)	539859	0.14	0.17	0.14	0.17	-20.93	"8,267"	0.165	"1,000"	0.17	"1,000"	25-Feb-19	12:06 PM	Monday
GAMUDA-C60: CW GAMUDA BERHAD (KIBB)	539860	0.09	0.105	0.09	0.105	-22.22	"20,750"	0.105	"8,000"	0.11	"12,000"	25-Feb-19	12:06 PM	Monday
GAMUDA-C61: CW GAMUDA BERHAD (MACQ)	539861	0.075	0.085	0.065	0.085	-26.09	"66,080"	0.08	"17,310"	0.085	"5,040"	25-Feb-19	12:06 PM	Monday
GAMUDA-C62: CW GAMUDA BERHAD (AM)	539862	0.09	0.095	0.08	0.095	-26.92	"21,617"	0.095	"5,000"	0.1	"5,000"	25-Feb-19	12:06 PM	Monday
GAMUDA-C63: CW GAMUDA BERHAD (MIBB)	539863	0.1	0.105	0.085	0.105	-22.22	"71,714"	0.105	"3,500"	0.11	"3,500"	25-Feb-19	12:06 PM	Monday
GAMUDA BERHAD-WARRANTS E	5398WE	0.26	0.26	0.225	0.245	-10.91	"56,391"	0.24	"2,431"	0.245	"2,019"	25-Feb-19	12:06 PM	Monday
GAS MALAYSIA BERHAD	5209	2.88	2.88	2.88	2.88	-0.35	20	2.85	50	2.87	88	25-Feb-19	12:06 PM	Monday
GABUNGAN AQRS BERHAD	5226	1.17	1.18	1.15	1.17	1.74	"10,437"	1.16	"3,090"	1.17	532	25-Feb-19	12:06 PM	Monday
GABUNGAN AQRS BERHAD-WARRANTS B	5226WB	0.3	0.3	0.295	0.295	0	"12,211"	0.295	"5,041"	0.3	"2,760"	25-Feb-19	12:06 PM	Monday
GUAN CHONG BHD	5102	3.82	3.87	3.76	3.81	0.26	"4,566"	3.8	50	3.81	328	25-Feb-19	12:06 PM	Monday
GCB-CA: CW GUAN CHONG BERHAD (RHB)	5102CA	0.34	0.34	0.315	0.315	-5.97	"1,490"	0.32	500	0.33	500	25-Feb-19	12:06 PM	Monday
GRAND CENTRAL ENTERPRISES BHD	5592	-	-	-	0.43	0	0	0.43	50	0.475	70	25-Feb-19	12:06 PM	Monday
GDB HOLDINGS BERHAD	198	0.27	0.28	0.27	0.27	3.85	"5,413"	0.27	"2,387"	0.275	"2,931"	25-Feb-19	12:06 PM	Monday
GD EXPRESS CARRIER BHD	78	0.305	0.305	0.3	0.305	0	"5,249"	0.3	"8,321"	0.305	"2,089"	25-Feb-19	12:06 PM	Monday
GDEX-CN: CW GD EXPRESS CARRIER BERHAD (AM)	0078CN	-	-	-	0.005	0	0	0	0	0.01	"5,000"	25-Feb-19	12:06 PM	Monday
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020	0078WB	0.045	0.045	0.045	0.045	-10	80	0.045	"10,194"	0.05	"1,100"	25-Feb-19	12:06 PM	Monday
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB)	0580C1	-	-	-	0.075	0	0	0	0	0.15	600	25-Feb-19	12:06 PM	Monday
GENETEC TECHNOLOGY BERHAD	104	1.93	1.93	1.93	1.93	-0.52	10	1.91	103	1.93	222	25-Feb-19	12:06 PM	Monday
GENTING MALAYSIA BERHAD	4715	3.51	3.52	3.5	3.51	0.29	"19,326"	3.5	"7,383"	3.51	"2,667"	25-Feb-19	12:06 PM	Monday
GENM-C38: CW GENTING MALAYSIA BERHAD (RHB)	471538	-	-	-	0.005	0	0	0	0	0.005	"50,618"	25-Feb-19	12:06 PM	Monday
GENM-C39: CW GENTING MALAYSIA BERHAD (AM)	471539	-	-	-	0.005	0	0	0	0	0.005	"68,711"	25-Feb-19	12:06 PM	Monday
GENM-C40: CW GENTING MALAYSIA BERHAD (KIBB)	471540	-	-	-	0.15	0	0	0	0	0	0	25-Feb-19	12:06 PM	Monday
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB)	471541	0.005	0.005	0.005	0.005	0	"2,000"	0.005	35	0.01	"3,905"	25-Feb-19	12:06 PM	Monday
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ)	471542	-	-	-	0.05	0	0	0.045	"5,000"	0.05	"1,100"	25-Feb-19	12:06 PM	Monday
GENM-C43: CW GENTING MALAYSIA BERHAD (RHB)	471543	0.06	0.06	0.06	0.06	0	"1,061"	0.055	500	0.06	609	25-Feb-19	12:06 PM	Monday
GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB)	471544	-	-	-	0.08	0	0	0.08	"5,000"	0.085	"5,000"	25-Feb-19	12:06 PM	Monday
GENM-C45: CW GENTING MALAYSIA BERHAD (AM)	471545	-	-	-	0.175	0	0	0.17	"5,000"	0.175	"5,000"	25-Feb-19	12:06 PM	Monday
GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ)	471546	-	-	-	0.15	0	0	0.15	"10,500"	0.155	"5,000"	25-Feb-19	12:06 PM	Monday
GENM-C47: CW GENTING MALAYSIA BERHAD (RHB)	471547	-	-	-	0.155	0	0	0.15	"5,000"	0.155	"5,000"	25-Feb-19	12:06 PM	Monday
GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB)	471548	0.14	0.14	0.14	0.14	0	"4,000"	0.135	"5,000"	0.14	"5,000"	25-Feb-19	12:06 PM	Monday
GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ)	471549	0.215	0.215	0.215	0.215	0	"12,420"	0.21	"5,000"	0.215	"5,000"	25-Feb-19	12:06 PM	Monday
GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB)	471550	-	-	-	0.205	0	0	0.2	"1,000"	0.205	"1,000"	25-Feb-19	12:06 PM	Monday
GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB)	471551	-	-	-	0.15	0	0	0.15	"2,000"	0.155	"2,000"	25-Feb-19	12:06 PM	Monday
GENTING PLANTATIONS BERHAD	2291	-	-	-	10.6	0	0	10.5	64	10.68	78	25-Feb-19	12:06 PM	Monday
GENTING PLANTATIONS BERHAD-WARRANT A 13/19	2291WA	2.7	2.7	2.7	2.7	0.37	10	2.7	20	2.78	20	25-Feb-19	12:06 PM	Monday
GENTING BHD	3182	7.52	7.56	7.5	7.51	0	"4,493"	7.51	93	7.52	236	25-Feb-19	12:06 PM	Monday
GENTINGC51: CW GENTING BERHAD (CIMB)	318251	-	-	-	0.005	0	0	0	0	0.005	"16,567"	25-Feb-19	12:06 PM	Monday
GENTINGC53: CW GENTING BERHAD (MIBB)	318253	-	-	-	0.005	0	0	0	0	0.005	"29,532"	25-Feb-19	12:06 PM	Monday
GENTINGC55: CW GENTING BERHAD (RHB)	318255	-	-	-	0.05	0	0	0.03	"5,000"	0.035	"5,000"	25-Feb-19	12:06 PM	Monday
GENTINGC56: CW GENTING BERHAD (MACQ)	318256	-	-	-	0.035	0	0	0.03	"2,000"	0.035	400	25-Feb-19	12:06 PM	Monday
GENTINGC57: CW GENTING BERHAD (MACQ)	318257	0.16	0.16	0.16	0.16	0	"1,000"	0.155	900	0.16	"2,300"	25-Feb-19	12:06 PM	Monday
GENTINGC58: CW GENTING BERHAD (CIMB)	318258	0.11	0.11	0.11	0.11	0	400	0.105	500	0.12	120	25-Feb-19	12:06 PM	Monday
GENTINGC59: CW GENTING BERHAD (RHB)	318259	-	-	-	0.16	0	0	0.155	"13,000"	0.16	"5,000"	25-Feb-19	12:06 PM	Monday
GENTINGC60: CW GENTING BERHAD (KIBB)	318260	-	-	-	0.19	0	0	0.19	500	0.195	"1,000"	25-Feb-19	12:06 PM	Monday
GENTINGC61: CW GENTING BERHAD (AM)	318261	0.18	0.18	0.18	0.18	0	"1,000"	0.175	"3,000"	0.18	"1,000"	25-Feb-19	12:06 PM	Monday
GENTINGC62: CW GENTING BERHAD (MACQ)	318262	0.235	0.235	0.23	0.23	-2.13	"5,600"	0.23	"1,000"	0.235	"1,000"	25-Feb-19	12:06 PM	Monday
GENTINGC63: CW GENTING BERHAD (MIBB)	318263	-	-	-	0.195	0	0	0.19	"2,000"	0.195	"2,000"	25-Feb-19	12:06 PM	Monday
GE-SHEN CORPORATION BHD	7197	-	-	-	0.71	0	0	0.71	50	0.76	20	25-Feb-19	12:06 PM	Monday
GETS GLOBAL BERHAD	5079	-	-	-	0.125	0	0	0.12	"1,000"	0.125	233	25-Feb-19	12:06 PM	Monday
GFM SERVICES BERHAD	39	0.53	0.55	0.53	0.545	3.81	"45,889"	0.54	"1,899"	0.545	"2,349"	25-Feb-19	12:06 PM	Monday
