Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
UEM EDGENTA BERHAD	1368	-	-	-	2.87	0	0	2.85	1	2.87	6	5-Mar-19	10:36 AM	Tuesday
EDUSPEC HOLDINGS BERHAD	107	0.025	0.03	0.025	0.03	20	"4,180"	0.025	"66,764"	0.03	"117,964"	5-Mar-19	10:36 AM	Tuesday
EFFICIENT E-SOLUTIONS BHD	64	-	-	-	0.195	0	0	0.17	650	0.195	542	5-Mar-19	10:36 AM	Tuesday
EXCEL FORCE MSC BHD	65	0.475	0.495	0.475	0.485	2.11	"55,751"	0.48	"2,902"	0.485	"1,355"	5-Mar-19	10:36 AM	Tuesday
EXCEL FORCE MSC BHD-WARRANT A 14/19	0065WA	0.13	0.15	0.13	0.14	7.69	"7,724"	0.135	"1,582"	0.14	"3,105"	5-Mar-19	10:36 AM	Tuesday
EG INDUSTRIES BHD	8907	0.45	0.455	0.45	0.455	0	707	0.455	224	0.46	400	5-Mar-19	10:36 AM	Tuesday
EG INDUSTRIES BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022	8907PA	-	-	-	0.455	0	0	0.445	"1,450"	0.48	615	5-Mar-19	10:36 AM	Tuesday
EG INDUSTRIES BERHAD - WARRANTS 2015/2020	8907WC	-	-	-	0.135	0	0	0.135	360	0.14	583	5-Mar-19	10:36 AM	Tuesday
ESTHETICS INTERNATIONAL GROUP	5081	-	-	-	0.655	0	0	0.64	1	0.655	19	5-Mar-19	10:36 AM	Tuesday
EITA RESOURCES BERHAD	5208	1.36	1.36	1.36	1.36	0	10	1.36	140	1.38	20	5-Mar-19	10:36 AM	Tuesday
EKA NOODLES BERHAD	7182	0.06	0.06	0.06	0.06	0	250	0.06	"5,623"	0.075	"5,262"	5-Mar-19	10:36 AM	Tuesday
EKOVEST BHD	8877	0.575	0.595	0.57	0.58	0	"81,276"	0.58	"3,742"	0.585	"3,329"	5-Mar-19	10:36 AM	Tuesday
EKOVEST-CQ: CW EKOVEST BERHAD (RHB)	8877CQ	-	-	-	0.01	0	0	0	0	0.005	"5,000"	5-Mar-19	10:36 AM	Tuesday
EKOVEST-CR: CW EKOVEST BERHAD (KIBB)	8877CR	-	-	-	0.005	0	0	0	0	0.005	"5,000"	5-Mar-19	10:36 AM	Tuesday
EKOVEST-CS: CW EKOVEST BERHAD (RHB)	8877CS	-	-	-	0.035	0	0	0.045	"5,000"	0.05	"5,000"	5-Mar-19	10:36 AM	Tuesday
EKOVEST-CT: CW EKOVEST BERHAD (MACQ)	8877CT	0.06	0.065	0.06	0.065	8.33	"5,500"	0.06	"9,000"	0.065	"8,000"	5-Mar-19	10:36 AM	Tuesday
EKOVEST BHD-WARRANTS B 14/19	8877WB	0.1	0.11	0.1	0.1	0	"19,167"	0.1	"5,700"	0.105	"2,153"	5-Mar-19	10:36 AM	Tuesday
EKSONS CORPORATION BHD	9016	-	-	-	0.84	0	0	0.8	140	0.835	60	5-Mar-19	10:36 AM	Tuesday
ELK-DESA RESOURCES BERHAD	5228	1.38	1.38	1.38	1.38	0	32	1.38	135	1.39	690	5-Mar-19	10:36 AM	Tuesday
ELK-DESA RESOURCES BHD-ICULS 2014/2022	5228LA	-	-	-	1.08	0	0	1.08	71	1.2	21	5-Mar-19	10:36 AM	Tuesday
ELSOFT RESEARCH BHD	90	1.04	1.05	1.03	1.05	0.96	"1,477"	1.04	140	1.05	536	5-Mar-19	10:36 AM	Tuesday
EONMETALL GROUP BHD	7217	0.385	0.385	0.38	0.385	-1.28	553	0.38	507	0.385	120	5-Mar-19	10:36 AM	Tuesday
EMICO HOLDINGS BHD	9091	-	-	-	0.175	0	0	0.165	400	0.175	97	5-Mar-19	10:36 AM	Tuesday
ENCORP BHD	6076	-	-	-	0.415	0	0	0.37	100	0.405	85	5-Mar-19	10:36 AM	Tuesday
ENG KAH CORPORATION BHD	7149	-	-	-	1.04	0	0	0.95	15	1.05	61	5-Mar-19	10:36 AM	Tuesday
ENGTEX GROUP BHD	5056	-	-	-	0.8	0	0	0.785	25	0.8	474	5-Mar-19	10:36 AM	Tuesday
ENRA GROUP BERHAD	8613	-	-	-	1.53	0	0	1.46	20	1.55	126	5-Mar-19	10:36 AM	Tuesday
EP MANUFACTURING BHD	7773	-	-	-	0.4	0	0	0.375	50	0.42	38	5-Mar-19	10:36 AM	Tuesday
EVERSAFE RUBBER BERHAD	190	-	-	-	0.21	0	0	0.195	351	0.25	950	5-Mar-19	10:36 AM	Tuesday
ES CERAMICS TECHNOLOGY BHD	100	-	-	-	0.155	0	0	0.15	395	0.165	262	5-Mar-19	10:36 AM	Tuesday
EUPE CORPORATION BHD	6815	-	-	-	0.61	0	0	0.59	170	0.61	10	5-Mar-19	10:36 AM	Tuesday
EURO HOLDINGS BHD	7208	0.135	0.135	0.135	0.135	0	200	0.13	"3,120"	0.14	"2,701"	5-Mar-19	10:36 AM	Tuesday
EUROSPAN HOLDINGS BHD	7094	-	-	-	0.44	0	0	0.405	200	0.44	354	5-Mar-19	10:36 AM	Tuesday
EVERGREEN FIBREBOARD BHD	5101	0.36	0.365	0.36	0.365	1.39	"2,572"	0.365	784	0.37	385	5-Mar-19	10:36 AM	Tuesday
EWEIN BERHAD	7249	0.635	0.635	0.63	0.63	-1.56	"2,698"	0.63	292	0.635	575	5-Mar-19	10:36 AM	Tuesday
ECO WORLD INTERNATIONAL BERHAD	5283	0.775	0.775	0.76	0.76	0	749	0.755	150	0.765	213	5-Mar-19	10:36 AM	Tuesday
ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022	5283WA	0.15	0.15	0.15	0.15	3.45	80	0.145	"1,675"	0.15	"7,926"	5-Mar-19	10:36 AM	Tuesday
FRASER & NEAVE HOLDINGS BHD	3689	34.8	35.3	34.8	35.04	-0.28	34	35.02	8	35.1	1	5-Mar-19	10:36 AM	Tuesday
FACB INDUSTRIES INCORPORATED	2984	-	-	-	1.28	0	0	1.2	110	1.33	10	5-Mar-19	10:36 AM	Tuesday
FAJARBARU BUILDER GRP BHD	7047	0.38	0.39	0.38	0.385	1.32	"4,754"	0.385	821	0.39	"1,020"	5-Mar-19	10:36 AM	Tuesday
FAJARBARU BUILDER GROUP BERHAD - WARRANTS B 14/19	7047WB	0.035	0.04	0.035	0.04	0	"1,253"	0.035	985	0.04	"7,389"	5-Mar-19	10:36 AM	Tuesday
FAR EAST HOLDINGS BHD	5029	2.77	2.77	2.77	2.77	0	10	2.77	40	2.8	40	5-Mar-19	10:36 AM	Tuesday
FARLIM GROUP (M) BHD	6041	-	-	-	0.37	0	0	0.36	200	0.37	43	5-Mar-19	10:36 AM	Tuesday
FAVELLE FAVCO BHD	7229	2.79	2.79	2.72	2.77	-1.07	355	2.76	146	2.77	142	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5D: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505D	-	-	-	0.085	0	0	0.07	"1,000"	0.08	"1,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5F: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505F	-	-	-	0.005	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
FBMKLCI-C5G: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505G	-	-	-	0.005	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
FBMKLCI-C5H: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505H	-	-	-	0.01	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
FBMKLCI-C5I: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505I	-	-	-	0.005	0	0	0	0	0.005	"1,600"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5J: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505J	-	-	-	0.04	0	0	0.025	"1,000"	0.035	"1,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5K: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505K	-	-	-	0.015	0	0	0.005	"1,100"	0.01	"1,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5L: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505L	-	-	-	0.07	0	0	0.05	"5,000"	0.055	"3,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5M: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505M	-	-	-	0.135	0	0	0.135	"5,000"	0.14	"3,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5N: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505N	0.055	0.055	0.05	0.05	-16.67	"1,826"	0.05	"2,270"	0.055	300	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5O: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505O	0.05	0.05	0.045	0.045	-10	362	0.045	"1,728"	0.05	"1,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5P: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505P	0.21	0.21	0.21	0.21	-2.33	200	0.21	"5,000"	0.215	"5,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5Q: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505Q	0.31	0.31	0.31	0.31	-1.59	"5,500"	0.31	"5,000"	0.315	"10,150"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5R: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505R	-	-	-	0.06	0	0	0.06	"1,000"	0.065	"1,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5S: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505S	0.17	0.17	0.17	0.17	-2.86	"1,635"	0.17	"5,000"	0.175	"5,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5T: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505T	0.26	0.26	0.26	0.26	-8.77	600	0.26	"5,000"	0.265	"5,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-C5U: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505U	-	-	-	0.15	0	0	0.115	"1,000"	0.12	"1,000"	5-Mar-19	10:36 AM	Tuesday
FTSE BURSA MALAYSIA KLCI ETF	0820EA	1.78	1.78	1.78	1.78	0	4	1.77	1	1.78	496	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6F: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506F	-	-	-	0.025	0	0	0.025	"1,000"	0.03	"1,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6H: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506H	-	-	-	0.085	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
FBMKLCI-H6I: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506I	-	-	-	0.065	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
FBMKLCI-H6J: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506J	-	-	-	0.165	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
FBMKLCI-H6K: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506K	-	-	-	0.19	0	0	0.19	947	0.195	"1,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6L: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506L	0.125	0.125	0.125	0.125	4.17	100	0.12	"2,000"	0.125	"1,500"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6M: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506M	-	-	-	0.175	0	0	0.17	967	0.175	"1,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6N: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506N	-	-	-	0.21	0	0	0.21	"5,000"	0.215	"3,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6O: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506O	-	-	-	0.29	0	0	0.33	"5,000"	0.335	"3,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6P: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506P	0.055	0.055	0.05	0.055	10	454	0.045	"2,400"	0.055	"4,344"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6Q: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506Q	-	-	-	0.08	0	0	0.08	937	0.09	"1,120"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6R: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506R	-	-	-	0.24	0	0	0.24	"5,000"	0.245	"5,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6S: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506S	0.36	0.36	0.36	0.36	1.41	"3,000"	0.35	"5,000"	0.355	"5,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6T: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506T	0.09	0.09	0.09	0.09	0	800	0.09	"1,000"	0.095	"1,500"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6U: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506U	-	-	-	0.255	0	0	0.255	"5,000"	0.26	"5,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6V: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506V	-	-	-	0.255	0	0	0.255	"5,000"	0.26	"5,000"	5-Mar-19	10:36 AM	Tuesday
FBMKLCI-H6W: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506W	0.145	0.145	0.145	0.145	3.57	500	0.14	"1,000"	0.145	"1,000"	5-Mar-19	10:36 AM	Tuesday
FCW HOLDINGS BHD	2755	0.945	0.95	0.945	0.95	5.56	324	0.92	50	1	8	5-Mar-19	10:36 AM	Tuesday
FGV HOLDINGS BERHAD	5222	1.2	1.23	1.18	1.2	1.69	"112,926"	1.2	"2,206"	1.21	"7,188"	5-Mar-19	10:36 AM	Tuesday
FGV-C52: CW FGV HOLDINGS BERHAD (CIMB)	522252	-	-	-	0.005	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
FGV-C54: CW FGV HOLDINGS BERHAD (MIBB)	522254	-	-	-	0.005	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
FGV-C55: CW FGV HOLDINGS BERHAD (CIMB)	522255	0.01	0.015	0.01	0.015	0	500	0.005	"4,200"	0.015	"8,706"	5-Mar-19	10:36 AM	Tuesday
FGV-C56: CW FGV HOLDINGS BERHAD (MACQ)	522256	-	-	-	0.005	0	0	0.005	"5,000"	0.02	100	5-Mar-19	10:36 AM	Tuesday
FGV-C57: CW FGV HOLDINGS BERHAD (RHB)	522257	-	-	-	0.005	0	0	0	0	0.005	"5,000"	5-Mar-19	10:36 AM	Tuesday
FGV-C58: CW FGV HOLDINGS BERHAD (CIMB)	522258	0.01	0.01	0.01	0.01	0	250	0.005	"22,880"	0.015	"9,123"	5-Mar-19	10:36 AM	Tuesday
FGV-C59: CW FGV HOLDINGS BERHAD (MACQ)	522259	-	-	-	0.035	0	0	0.005	100	0.02	100	5-Mar-19	10:36 AM	Tuesday
FGV-C60: CW FGV HOLDINGS BERHAD (KIBB)	522260	0.01	0.01	0.01	0.01	0	"10,000"	0.005	"6,190"	0.01	"5,000"	5-Mar-19	10:36 AM	Tuesday
FGV-C61: CW FGV HOLDINGS BERHAD (MACQ)	522261	0.035	0.035	0.035	0.035	16.67	"25,501"	0.03	"30,000"	0.035	"10,000"	5-Mar-19	10:36 AM	Tuesday
FGV-C62: CW FGV HOLDINGS BERHAD (RHB)	522262	0.1	0.1	0.1	0.1	5.26	"16,600"	0.1	"5,000"	0.105	"5,198"	5-Mar-19	10:36 AM	Tuesday
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ)	522263	0.19	0.195	0.18	0.185	0	"98,740"	0.185	"3,000"	0.19	"7,895"	5-Mar-19	10:36 AM	Tuesday
FGV-C64: CW FGV HOLDINGS BERHAD (RHB)	522264	-	-	-	0.24	0	0	0.24	"3,000"	0.255	"3,000"	5-Mar-19	10:36 AM	Tuesday
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB)	522265	0.205	0.21	0.195	0.2	5.26	"26,263"	0.2	"2,500"	0.205	"5,000"	5-Mar-19	10:36 AM	Tuesday
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ)	522266	-	-	-	0.31	0	0	0.315	"3,600"	0.33	100	5-Mar-19	10:36 AM	Tuesday
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB)	522267	0.445	0.46	0.445	0.46	8.24	600	0.435	"1,000"	0.46	"1,100"	5-Mar-19	10:36 AM	Tuesday
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB)	522268	-	-	-	0.2	0	0	0.19	"3,000"	0.2	"3,000"	5-Mar-19	10:36 AM	Tuesday
FIAMMA HOLDINGS BHD	6939	0.53	0.53	0.53	0.53	0	135	0.52	20	0.53	95	5-Mar-19	10:36 AM	Tuesday
FIBON BERHAD	149	-	-	-	0.44	0	0	0.43	500	0.45	96	5-Mar-19	10:36 AM	Tuesday
FEDERAL INTERNATIONAL HOLDINGS BERHAD	8605	0.42	0.43	0.42	0.43	1.18	679	0.42	530	0.43	110	5-Mar-19	10:36 AM	Tuesday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26	8605PA	-	-	-	0.085	0	0	0.045	"1,200"	0.08	400	5-Mar-19	10:36 AM	Tuesday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28	8605PB	-	-	-	0.08	0	0	0.045	"5,800"	0	0	5-Mar-19	10:36 AM	Tuesday
FIMA CORPORATION BHD	3107	1.93	1.93	1.93	1.93	0.52	75	1.93	25	1.96	5	5-Mar-19	10:36 AM	Tuesday
FINTEC GLOBAL BERHAD	150	0.055	0.055	0.05	0.055	0	270	0.05	"45,001"	0.055	"34,059"	5-Mar-19	10:36 AM	Tuesday
FINTEC GLOBAL BERHAD - ICPS A 2017/2027	0150PA	-	-	-	0.03	0	0	0.025	"43,622"	0.03	"40,678"	5-Mar-19	10:36 AM	Tuesday
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024	0150WA	0.015	0.015	0.015	0.015	50	850	0.01	"103,943"	0.015	"9,164"	5-Mar-19	10:36 AM	Tuesday
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022	0150WB	-	-	-	0.02	0	0	0.015	"29,450"	0.02	280	5-Mar-19	10:36 AM	Tuesday
FITTERS DIVERSIFIED BHD	9318	0.495	0.5	0.49	0.5	0	"20,620"	0.495	"5,507"	0.5	35	5-Mar-19	10:36 AM	Tuesday
FITTERS DIVERSIFIED BERHAD - Warrants	9318WB	0.025	0.03	0.02	0.03	20	"10,263"	0.025	"1,183"	0.03	"5,000"	5-Mar-19	10:36 AM	Tuesday
FOCUS LUMBER BERHAD	5197	1.69	1.69	1.67	1.67	-1.18	"3,891"	1.67	432	1.68	465	5-Mar-19	10:36 AM	Tuesday
FOCUS DYNAMICS GROUP BERHAD	116	0.14	0.145	0.14	0.14	0	"22,001"	0.135	"11,363"	0.14	139	5-Mar-19	10:36 AM	Tuesday
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019	0116WC	-	-	-	0.095	0	0	0.085	200	0	0	5-Mar-19	10:36 AM	Tuesday
FOCUS POINT HOLDINGS BERHAD	157	0.355	0.39	0.33	0.35	1.45	"2,191"	0.335	100	0.35	184	5-Mar-19	10:36 AM	Tuesday
FOUNDPAC GROUP BERHAD	5277	0.31	0.335	0.305	0.33	8.2	"127,746"	0.33	"2,957"	0.335	"12,573"	5-Mar-19	10:36 AM	Tuesday
FORMOSA PROSONIC INDUSTRIES	9172	1.81	1.81	1.8	1.8	-0.55	"2,416"	1.8	640	1.81	"1,507"	5-Mar-19	10:36 AM	Tuesday
FREIGHT MANAGEMENT HLDGS BHD	7210	0.555	0.555	0.555	0.555	-0.89	245	0.555	36	0.56	250	5-Mar-19	10:36 AM	Tuesday
FRONTKEN CORPORATION BHD	128	0.93	0.95	0.925	0.94	1.08	"16,101"	0.94	"2,027"	0.945	"2,220"	5-Mar-19	10:36 AM	Tuesday
FSBM HOLDINGS BHD	9377	-	-	-	0.095	0	0	0	0	0	0	5-Mar-19	10:36 AM	Tuesday
FSBM HOLDINGS BERHAD - WARR	9377WA	-	-	-	0.025	0	0	0	0	0	0	5-Mar-19	10:36 AM	Tuesday
G3 GLOBAL BERHAD	7184	-	-	-	0.79	0	0	0.71	78	0.79	335	5-Mar-19	10:36 AM	Tuesday
G3 GLOBAL BERHAD - WARRANTS 2017/2022	7184WA	-	-	-	0.77	0	0	0.515	50	0.72	300	5-Mar-19	10:36 AM	Tuesday
GADANG HOLDINGS BHD	9261	0.585	0.585	0.58	0.58	-0.85	"3,626"	0.58	"2,285"	0.585	613	5-Mar-19	10:36 AM	Tuesday
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021	9261WB	0.13	0.13	0.13	0.13	-3.7	70	0.13	930	0.135	"1,507"	5-Mar-19	10:36 AM	Tuesday
GAMUDA BHD	5398	2.88	2.98	2.88	2.94	0.34	"9,836"	2.94	"1,341"	2.95	655	5-Mar-19	10:36 AM	Tuesday
GAMUDA-C51: CW GAMUDA BERHAD (MIBB)	539851	-	-	-	0.015	0	0	0.01	"2,500"	0.015	"4,000"	5-Mar-19	10:36 AM	Tuesday
GAMUDA-C53: CW GAMUDA BERHAD (CIMB)	539853	-	-	-	0.005	0	0	0	0	0.005	"2,248"	5-Mar-19	10:36 AM	Tuesday
GAMUDA-C54: CW GAMUDA BERHAD (AM)	539854	-	-	-	0.005	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
GAMUDA-C55: CW GAMUDA BERHAD (MACQ)	539855	-	-	-	0.015	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
GAMUDA-C56: CW GAMUDA BERHAD (MACQ)	539856	-	-	-	0.03	0	0	0.015	"3,000"	0.02	"1,000"	5-Mar-19	10:36 AM	Tuesday
GAMUDA-C57: CW GAMUDA BERHAD (CIMB)	539857	0.055	0.055	0.055	0.055	10	2	0.045	"1,000"	0.055	"1,000"	5-Mar-19	10:36 AM	Tuesday
GAMUDA-C58: CW GAMUDA BERHAD (MACQ)	539858	0.08	0.085	0.08	0.085	13.33	600	0.08	100	0.085	"4,200"	5-Mar-19	10:36 AM	Tuesday
GAMUDA-C59: CW GAMUDA BERHAD (CIMB)	539859	0.185	0.195	0.185	0.19	5.56	886	0.185	"1,200"	0.19	"1,000"	5-Mar-19	10:36 AM	Tuesday
GAMUDA-C60: CW GAMUDA BERHAD (KIBB)	539860	0.115	0.12	0.115	0.115	4.55	"3,500"	0.115	"11,000"	0.12	"3,000"	5-Mar-19	10:36 AM	Tuesday
GAMUDA-C61: CW GAMUDA BERHAD (MACQ)	539861	0.085	0.095	0.085	0.095	11.76	"7,700"	0.09	"9,000"	0.095	"4,400"	5-Mar-19	10:36 AM	Tuesday
GAMUDA-C62: CW GAMUDA BERHAD (AM)	539862	-	-	-	0.105	0	0	0.105	"3,000"	0.11	"3,000"	5-Mar-19	10:36 AM	Tuesday
GAMUDA-C63: CW GAMUDA BERHAD (MIBB)	539863	0.115	0.12	0.115	0.12	9.09	"10,000"	0.115	"2,500"	0.12	"2,500"	5-Mar-19	10:36 AM	Tuesday
GAMUDA BERHAD-WARRANTS E	5398WE	0.225	0.235	0.22	0.23	2.22	"4,737"	0.23	983	0.235	"1,328"	5-Mar-19	10:36 AM	Tuesday
GAS MALAYSIA BERHAD	5209	2.85	2.85	2.85	2.85	1.06	5	2.84	5	2.86	86	5-Mar-19	10:36 AM	Tuesday
GABUNGAN AQRS BERHAD	5226	1.16	1.17	1.12	1.14	-2.56	"6,641"	1.13	"1,138"	1.14	640	5-Mar-19	10:36 AM	Tuesday
GABUNGAN AQRS BERHAD-WARRANTS B	5226WB	0.275	0.275	0.27	0.27	-3.57	"3,655"	0.27	30	0.275	830	5-Mar-19	10:36 AM	Tuesday
GUAN CHONG BHD	5102	3.7	3.7	3.7	3.7	-1.33	328	3.7	76	3.73	49	5-Mar-19	10:36 AM	Tuesday
GCB-CA: CW GUAN CHONG BERHAD (RHB)	5102CA	0.28	0.28	0.28	0.28	-9.68	1	0.29	500	0.31	600	5-Mar-19	10:36 AM	Tuesday
GRAND CENTRAL ENTERPRISES BHD	5592	-	-	-	0.44	0	0	0.43	35	0.45	10	5-Mar-19	10:36 AM	Tuesday
GDB HOLDINGS BERHAD	198	0.27	0.27	0.27	0.27	1.89	"1,540"	0.27	330	0.275	"4,624"	5-Mar-19	10:36 AM	Tuesday
GD EXPRESS CARRIER BHD	78	0.355	0.355	0.355	0.355	0	"4,072"	0.355	989	0.36	"2,270"	5-Mar-19	10:36 AM	Tuesday
GDEX-CN: CW GD EXPRESS CARRIER BERHAD (AM)	0078CN	-	-	-	0.005	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020	0078WB	0.06	0.065	0.06	0.06	0	"8,056"	0.06	324	0.065	"16,948"	5-Mar-19	10:36 AM	Tuesday
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB)	0580C1	-	-	-	0.075	0	0	0.075	"5,000"	0.08	"5,000"	5-Mar-19	10:36 AM	Tuesday
GENETEC TECHNOLOGY BERHAD	104	1.88	1.89	1.83	1.89	0	465	1.84	40	1.88	20	5-Mar-19	10:36 AM	Tuesday
GENTING MALAYSIA BERHAD	4715	3.39	3.43	3.38	3.4	0	"17,184"	3.4	"3,208"	3.41	"2,538"	5-Mar-19	10:36 AM	Tuesday
GENM-C38: CW GENTING MALAYSIA BERHAD (RHB)	471538	-	-	-	0.005	0	0	0	0	0.005	"39,837"	5-Mar-19	10:36 AM	Tuesday
GENM-C39: CW GENTING MALAYSIA BERHAD (AM)	471539	-	-	-	0.005	0	0	0	0	0	0	5-Mar-19	7:11 PM	Tuesday
GENM-C40: CW GENTING MALAYSIA BERHAD (KIBB)	471540	-	-	-	0.15	0	0	0	0	0	0	5-Mar-19	10:36 AM	Tuesday
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB)	471541	-	-	-	0.005	0	0	0	0	0.005	"1,000"	5-Mar-19	10:36 AM	Tuesday
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ)	471542	0.04	0.045	0.04	0.045	12.5	"1,001"	0.035	"5,120"	0.04	"1,000"	5-Mar-19	10:36 AM	Tuesday
GENM-C43: CW GENTING MALAYSIA BERHAD (RHB)	471543	-	-	-	0.05	0	0	0.045	500	0.05	"5,000"	5-Mar-19	10:36 AM	Tuesday
GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB)	471544	-	-	-	0.075	0	0	0.065	"5,000"	0.07	"5,000"	5-Mar-19	10:36 AM	Tuesday
GENM-C45: CW GENTING MALAYSIA BERHAD (AM)	471545	0.155	0.155	0.155	0.155	0	200	0.15	"3,000"	0.155	"3,000"	5-Mar-19	10:36 AM	Tuesday
GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ)	471546	0.135	0.135	0.135	0.135	0	"22,000"	0.135	"6,000"	0.14	"7,000"	5-Mar-19	10:36 AM	Tuesday
