Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
EKA NOODLES BERHAD	7182	0.06	0.06	0.06	0.06	0	"2,000"	0.06	"2,503"	0.065	"1,150"	7-Mar-19	1:06 PM	Thursday
EKOVEST BHD	8877	0.575	0.605	0.57	0.59	2.61	"390,921"	0.59	"3,352"	0.595	"7,534"	7-Mar-19	1:06 PM	Thursday
EKOVEST-CQ: CW EKOVEST BERHAD (RHB)	8877CQ	-	-	-	0.01	0	0	0	0	0.055	11	7-Mar-19	1:06 PM	Thursday
EKOVEST-CR: CW EKOVEST BERHAD (KIBB)	8877CR	-	-	-	0.005	0	0	0	0	0.005	"5,100"	7-Mar-19	1:06 PM	Thursday
EKOVEST-CS: CW EKOVEST BERHAD (RHB)	8877CS	0.055	0.055	0.05	0.05	11.11	602	0.045	1	0.065	600	7-Mar-19	1:06 PM	Thursday
EKOVEST-CT: CW EKOVEST BERHAD (MACQ)	8877CT	0.065	0.07	0.065	0.065	8.33	"22,800"	0.06	60	0.08	690	7-Mar-19	1:06 PM	Thursday
EKOVEST BHD-WARRANTS B 14/19	8877WB	0.1	0.115	0.1	0.11	15.79	"146,272"	0.105	"10,396"	0.11	"3,357"	7-Mar-19	1:06 PM	Thursday
EKSONS CORPORATION BHD	9016	0.81	0.81	0.79	0.79	0	170	0.78	500	0.82	40	7-Mar-19	1:06 PM	Thursday
ELK-DESA RESOURCES BERHAD	5228	1.38	1.38	1.37	1.38	0.73	469	1.37	78	1.38	225	7-Mar-19	1:06 PM	Thursday
ELK-DESA RESOURCES BHD-ICULS 2014/2022	5228LA	-	-	-	1.08	0	0	1.08	71	1.2	21	7-Mar-19	1:06 PM	Thursday
ELSOFT RESEARCH BHD	90	1.02	1.02	1	1	-1.96	"14,248"	1	"5,556"	1.01	481	7-Mar-19	1:06 PM	Thursday
EONMETALL GROUP BHD	7217	0.395	0.4	0.395	0.395	2.6	680	0.39	200	0.395	177	7-Mar-19	1:06 PM	Thursday
EMICO HOLDINGS BHD	9091	0.165	0.165	0.155	0.165	-5.71	"3,288"	0.16	400	0.165	508	7-Mar-19	1:06 PM	Thursday
ENCORP BHD	6076	-	-	-	0.39	0	0	0.365	200	0.385	40	7-Mar-19	1:06 PM	Thursday
ENG KAH CORPORATION BHD	7149	-	-	-	0.99	0	0	0.955	30	1.05	16	7-Mar-19	1:06 PM	Thursday
ENGTEX GROUP BHD	5056	0.78	0.78	0.78	0.78	0	670	0.78	164	0.785	13	7-Mar-19	1:06 PM	Thursday
ENRA GROUP BERHAD	8613	-	-	-	1.55	0	0	1.46	20	1.55	111	7-Mar-19	1:06 PM	Thursday
EP MANUFACTURING BHD	7773	-	-	-	0.4	0	0	0.36	200	0.42	38	7-Mar-19	1:06 PM	Thursday
EVERSAFE RUBBER BERHAD	190	-	-	-	0.205	0	0	0.22	"1,000"	0.25	50	7-Mar-19	1:06 PM	Thursday
ES CERAMICS TECHNOLOGY BHD	100	-	-	-	0.15	0	0	0.145	"1,200"	0.16	550	7-Mar-19	1:06 PM	Thursday
EUPE CORPORATION BHD	6815	0.635	0.655	0.635	0.65	2.36	946	0.64	614	0.65	74	7-Mar-19	1:06 PM	Thursday
EURO HOLDINGS BHD	7208	0.135	0.14	0.135	0.14	0	"2,002"	0.135	"7,100"	0.14	"3,098"	7-Mar-19	1:06 PM	Thursday
EUROSPAN HOLDINGS BHD	7094	0.405	0.405	0.405	0.405	-7.95	10	0.405	290	0.42	300	7-Mar-19	1:06 PM	Thursday
EVERGREEN FIBREBOARD BHD	5101	0.37	0.395	0.37	0.38	2.7	"11,476"	0.375	"1,107"	0.385	"1,250"	7-Mar-19	1:06 PM	Thursday
EWEIN BERHAD	7249	0.625	0.63	0.625	0.63	0.8	"7,863"	0.625	"2,429"	0.63	"1,550"	7-Mar-19	1:06 PM	Thursday
ECO WORLD INTERNATIONAL BERHAD	5283	0.735	0.745	0.735	0.745	0.68	334	0.745	"1,179"	0.75	750	7-Mar-19	1:06 PM	Thursday
ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022	5283WA	0.145	0.145	0.145	0.145	0	"1,600"	0.14	"4,055"	0.145	"1,532"	7-Mar-19	1:06 PM	Thursday
FRASER & NEAVE HOLDINGS BHD	3689	34.88	35.5	34.76	34.98	-0.29	209	34.98	32	35	66	7-Mar-19	1:06 PM	Thursday
FACB INDUSTRIES INCORPORATED	2984	1.31	1.32	1.31	1.31	0.77	30	1.2	30	1.31	110	7-Mar-19	1:06 PM	Thursday
FAJARBARU BUILDER GRP BHD	7047	0.4	0.41	0.4	0.4	0	"12,841"	0.4	270	0.405	698	7-Mar-19	1:06 PM	Thursday
FAJARBARU BUILDER GROUP BERHAD - WARRANTS B 14/19	7047WB	0.035	0.04	0.035	0.04	0	210	0.035	"1,377"	0.04	"10,900"	7-Mar-19	1:06 PM	Thursday
FAR EAST HOLDINGS BHD	5029	2.8	2.8	2.8	2.8	0	2	2.78	50	2.8	8	7-Mar-19	1:06 PM	Thursday
FARLIM GROUP (M) BHD	6041	0.36	0.36	0.36	0.36	-4	100	0.355	200	0.365	180	7-Mar-19	1:06 PM	Thursday
FAVELLE FAVCO BHD	7229	2.8	2.82	2.8	2.8	0.36	611	2.8	80	2.81	100	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5D: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505D	-	-	-	0.085	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5F: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505F	-	-	-	0.005	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
FBMKLCI-C5G: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505G	-	-	-	0.005	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
FBMKLCI-C5H: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505H	-	-	-	0.01	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
FBMKLCI-C5I: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505I	-	-	-	0.005	0	0	0	0	0.005	"1,600"	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5J: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505J	-	-	-	0.04	0	0	0	0	0.04	50	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5K: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505K	-	-	-	0.01	0	0	0.005	"1,000"	0.01	"1,000"	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5L: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505L	-	-	-	0.07	0	0	0	0	0.135	300	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5M: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505M	0.13	0.13	0.13	0.13	-3.7	220	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5N: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505N	0.055	0.055	0.055	0.055	0	530	0.055	120	0.06	938	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5O: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505O	-	-	-	0.045	0	0	0.04	"1,200"	0.05	"1,766"	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5P: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505P	-	-	-	0.205	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5Q: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505Q	0.305	0.305	0.305	0.305	0	"1,000"	0	0	0.315	150	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5R: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505R	0.06	0.06	0.06	0.06	0	500	0.055	"1,550"	0.065	608	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5S: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505S	-	-	-	0.17	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5T: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505T	-	-	-	0.255	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-C5U: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505U	-	-	-	0.15	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FTSE BURSA MALAYSIA KLCI ETF	0820EA	-	-	-	1.78	0	0	1.77	1	1.78	500	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6F: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506F	0.025	0.025	0.025	0.025	0	415	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6H: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506H	-	-	-	0.085	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
FBMKLCI-H6I: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506I	-	-	-	0.065	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
FBMKLCI-H6J: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506J	-	-	-	0.165	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
FBMKLCI-H6K: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506K	-	-	-	0.195	0	0	0.19	"1,000"	0.195	316	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6L: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506L	0.125	0.125	0.125	0.125	0	150	0.11	200	0.135	60	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6M: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506M	-	-	-	0.18	0	0	0.17	"1,200"	0.175	321	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6N: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506N	-	-	-	0.21	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6O: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506O	0.29	0.33	0.29	0.33	13.79	100	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6P: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506P	0.05	0.055	0.045	0.045	-10	"1,351"	0.045	"1,400"	0.05	"9,670"	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6Q: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506Q	-	-	-	0.09	0	0	0.08	"1,625"	0.09	312	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6R: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506R	-	-	-	0.24	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6S: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506S	0.355	0.355	0.35	0.35	-2.78	"8,000"	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6T: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506T	0.09	0.09	0.09	0.09	0	700	0.085	"1,700"	0.09	499	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6U: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506U	-	-	-	0.255	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6V: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506V	-	-	-	0.255	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FBMKLCI-H6W: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506W	0.15	0.15	0.15	0.15	3.45	600	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FCW HOLDINGS BHD	2755	1.05	1.06	1.04	1.04	-0.95	67	1.04	1	1.05	20	7-Mar-19	1:06 PM	Thursday
FGV HOLDINGS BERHAD	5222	1.2	1.21	1.17	1.18	-1.67	"68,216"	1.18	140	1.19	"5,859"	7-Mar-19	1:06 PM	Thursday
FGV-C52: CW FGV HOLDINGS BERHAD (CIMB)	522252	-	-	-	0.005	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
FGV-C54: CW FGV HOLDINGS BERHAD (MIBB)	522254	-	-	-	0.005	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
FGV-C55: CW FGV HOLDINGS BERHAD (CIMB)	522255	-	-	-	0.015	0	0	0.005	"4,400"	0.015	"8,710"	7-Mar-19	1:06 PM	Thursday
FGV-C56: CW FGV HOLDINGS BERHAD (MACQ)	522256	-	-	-	0.005	0	0	0	0	0.02	"1,000"	7-Mar-19	1:06 PM	Thursday
FGV-C57: CW FGV HOLDINGS BERHAD (RHB)	522257	-	-	-	0.005	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FGV-C58: CW FGV HOLDINGS BERHAD (CIMB)	522258	0.01	0.01	0.01	0.01	0	"1,500"	0.005	"27,080"	0.01	"2,330"	7-Mar-19	1:06 PM	Thursday
FGV-C59: CW FGV HOLDINGS BERHAD (MACQ)	522259	-	-	-	0.035	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FGV-C60: CW FGV HOLDINGS BERHAD (KIBB)	522260	-	-	-	0.01	0	0	0.005	"2,700"	0.01	"5,000"	7-Mar-19	1:06 PM	Thursday
FGV-C61: CW FGV HOLDINGS BERHAD (MACQ)	522261	-	-	-	0.035	0	0	0.025	"15,000"	0.045	100	7-Mar-19	1:06 PM	Thursday
FGV-C62: CW FGV HOLDINGS BERHAD (RHB)	522262	0.1	0.1	0.095	0.095	-5	"14,500"	0.09	"5,000"	0.1	"2,000"	7-Mar-19	1:06 PM	Thursday
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ)	522263	0.185	0.19	0.175	0.175	-2.78	"34,864"	0.175	"8,500"	0.18	611	7-Mar-19	1:06 PM	Thursday
FGV-C64: CW FGV HOLDINGS BERHAD (RHB)	522264	-	-	-	0.24	0	0	0	0	0.295	"10,000"	7-Mar-19	1:06 PM	Thursday
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB)	522265	0.2	0.2	0.19	0.19	-2.56	"12,754"	0.19	"2,000"	0.195	"5,000"	7-Mar-19	1:06 PM	Thursday
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ)	522266	-	-	-	0.31	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB)	522267	0.44	0.44	0.43	0.43	-2.27	170	0.43	30	0.44	"1,000"	7-Mar-19	1:06 PM	Thursday
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB)	522268	-	-	-	0.2	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FIAMMA HOLDINGS BHD	6939	0.52	0.52	0.52	0.52	0	220	0.515	130	0.52	303	7-Mar-19	1:06 PM	Thursday
FIBON BERHAD	149	0.45	0.45	0.45	0.45	8.43	20	0.415	5	0.445	310	7-Mar-19	1:06 PM	Thursday
FEDERAL INTERNATIONAL HOLDINGS BERHAD	8605	0.42	0.43	0.42	0.42	-1.18	550	0.42	55	0.43	314	7-Mar-19	1:06 PM	Thursday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26	8605PA	-	-	-	0.085	0	0	0.07	400	0.075	486	7-Mar-19	1:06 PM	Thursday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28	8605PB	-	-	-	0.08	0	0	0.055	600	0	0	7-Mar-19	1:06 PM	Thursday
FIMA CORPORATION BHD	3107	1.93	1.95	1.93	1.95	1.04	139	1.93	201	1.97	40	7-Mar-19	1:06 PM	Thursday
FINTEC GLOBAL BERHAD	150	0.055	0.055	0.055	0.055	10	"2,090"	0.05	"37,931"	0.055	"40,630"	7-Mar-19	1:06 PM	Thursday
FINTEC GLOBAL BERHAD - ICPS A 2017/2027	0150PA	0.025	0.025	0.025	0.025	0	"43,172"	0.025	"30,450"	0.03	"39,810"	7-Mar-19	1:06 PM	Thursday
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024	0150WA	-	-	-	0.015	0	0	0.01	"108,283"	0.015	"8,164"	7-Mar-19	1:06 PM	Thursday
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022	0150WB	-	-	-	0.02	0	0	0.015	"22,350"	0.02	"3,979"	7-Mar-19	1:06 PM	Thursday
FITTERS DIVERSIFIED BHD	9318	0.525	0.535	0.52	0.525	0	"22,994"	0.525	"5,397"	0.53	"1,721"	7-Mar-19	1:06 PM	Thursday
FITTERS DIVERSIFIED BERHAD - Warrants	9318WB	0.025	0.03	0.025	0.03	20	"7,586"	0.025	"10,818"	0.03	"12,895"	7-Mar-19	1:06 PM	Thursday
FOCUS LUMBER BERHAD	5197	1.72	1.74	1.72	1.72	1.18	"2,422"	1.72	104	1.73	128	7-Mar-19	1:06 PM	Thursday
FOCUS DYNAMICS GROUP BERHAD	116	0.14	0.14	0.135	0.135	-3.57	"46,834"	0.135	200	0.14	"8,851"	7-Mar-19	1:06 PM	Thursday
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019	0116WC	-	-	-	0.095	0	0	0.085	200	0.1	90	7-Mar-19	1:06 PM	Thursday
FOCUS POINT HOLDINGS BERHAD	157	0.44	0.44	0.385	0.385	-12.5	"7,999"	0.385	715	0.39	711	7-Mar-19	1:06 PM	Thursday
FOUNDPAC GROUP BERHAD	5277	0.325	0.33	0.32	0.325	0	"14,091"	0.32	"19,134"	0.325	"2,267"	7-Mar-19	1:06 PM	Thursday
FORMOSA PROSONIC INDUSTRIES	9172	1.84	1.84	1.83	1.83	-0.54	828	1.82	373	1.83	137	7-Mar-19	1:06 PM	Thursday
FREIGHT MANAGEMENT HLDGS BHD	7210	0.565	0.565	0.565	0.565	0	100	0.56	505	0.565	200	7-Mar-19	1:06 PM	Thursday
FRONTKEN CORPORATION BHD	128	0.975	0.99	0.965	0.97	-0.51	"55,478"	0.965	"2,802"	0.97	902	7-Mar-19	1:06 PM	Thursday
FSBM HOLDINGS BHD	9377	-	-	-	0.095	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
FSBM HOLDINGS BERHAD - WARR	9377WA	-	-	-	0.025	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
G3 GLOBAL BERHAD	7184	-	-	-	0.79	0	0	0.75	100	0.8	310	7-Mar-19	1:06 PM	Thursday
G3 GLOBAL BERHAD - WARRANTS 2017/2022	7184WA	-	-	-	0.77	0	0	0.47	60	0.8	948	7-Mar-19	1:06 PM	Thursday
GADANG HOLDINGS BHD	9261	0.625	0.625	0.605	0.62	0	"18,097"	0.615	"1,619"	0.62	470	7-Mar-19	1:06 PM	Thursday
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021	9261WB	0.14	0.14	0.135	0.14	0	"3,624"	0.135	"1,878"	0.14	"1,646"	7-Mar-19	1:06 PM	Thursday
GAMUDA BHD	5398	2.96	3	2.96	2.98	-0.33	"20,886"	2.98	"3,837"	2.99	"2,010"	7-Mar-19	1:06 PM	Thursday
GAMUDA-C51: CW GAMUDA BERHAD (MIBB)	539851	-	-	-	0.015	0	0	0.005	500	0	0	7-Mar-19	1:06 PM	Thursday
GAMUDA-C53: CW GAMUDA BERHAD (CIMB)	539853	-	-	-	0.005	0	0	0	0	0.005	"2,248"	7-Mar-19	1:06 PM	Thursday
GAMUDA-C54: CW GAMUDA BERHAD (AM)	539854	-	-	-	0.005	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
GAMUDA-C55: CW GAMUDA BERHAD (MACQ)	539855	-	-	-	0.015	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
GAMUDA-C56: CW GAMUDA BERHAD (MACQ)	539856	-	-	-	0.03	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
GAMUDA-C57: CW GAMUDA BERHAD (CIMB)	539857	-	-	-	0.05	0	0	0.05	"1,000"	0.055	"1,000"	7-Mar-19	1:06 PM	Thursday
GAMUDA-C58: CW GAMUDA BERHAD (MACQ)	539858	0.085	0.085	0.085	0.085	0	200	0	0	0	0	7-Mar-19	1:06 PM	Thursday
GAMUDA-C59: CW GAMUDA BERHAD (CIMB)	539859	0.195	0.195	0.195	0.195	2.63	2	0.195	"1,000"	0.2	"1,000"	7-Mar-19	1:06 PM	Thursday
GAMUDA-C60: CW GAMUDA BERHAD (KIBB)	539860	0.12	0.12	0.12	0.12	0	"1,000"	0.12	"5,000"	0.125	"5,000"	7-Mar-19	1:06 PM	Thursday
GAMUDA-C61: CW GAMUDA BERHAD (MACQ)	539861	0.095	0.095	0.095	0.095	0	"5,000"	0.09	"1,000"	0.1	110	7-Mar-19	1:06 PM	Thursday
GAMUDA-C62: CW GAMUDA BERHAD (AM)	539862	-	-	-	0.11	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
GAMUDA-C63: CW GAMUDA BERHAD (MIBB)	539863	0.12	0.12	0.12	0.12	-4	"6,000"	0	0	0.135	225	7-Mar-19	1:06 PM	Thursday
GAMUDA BERHAD-WARRANTS E	5398WE	0.23	0.23	0.225	0.23	0	"4,262"	0.23	82	0.235	"3,130"	7-Mar-19	1:06 PM	Thursday
GAS MALAYSIA BERHAD	5209	2.8	2.84	2.8	2.8	0.72	107	2.8	40	2.82	47	7-Mar-19	1:06 PM	Thursday
GABUNGAN AQRS BERHAD	5226	1.16	1.24	1.14	1.24	6.9	"43,997"	1.23	"1,100"	1.24	666	7-Mar-19	1:06 PM	Thursday
GABUNGAN AQRS BERHAD-WARRANTS B	5226WB	0.28	0.305	0.275	0.3	7.14	"48,981"	0.295	"7,903"	0.3	"4,717"	7-Mar-19	1:06 PM	Thursday
GUAN CHONG BHD	5102	3.7	3.75	3.67	3.73	0.54	"1,395"	3.72	3	3.73	65	7-Mar-19	1:06 PM	Thursday
GCB-CA: CW GUAN CHONG BERHAD (RHB)	5102CA	0.29	0.29	0.29	0.29	0	50	0.285	250	0.315	100	7-Mar-19	1:06 PM	Thursday
GRAND CENTRAL ENTERPRISES BHD	5592	0.46	0.46	0.46	0.46	0	20	0.46	80	0.475	50	7-Mar-19	1:06 PM	Thursday
GDB HOLDINGS BERHAD	198	0.27	0.27	0.26	0.265	-1.85	"1,661"	0.26	"4,190"	0.265	"5,000"	7-Mar-19	1:06 PM	Thursday
GD EXPRESS CARRIER BHD	78	0.35	0.365	0.345	0.355	1.43	"60,663"	0.355	445	0.36	"5,881"	7-Mar-19	1:06 PM	Thursday
GDEX-CN: CW GD EXPRESS CARRIER BERHAD (AM)	0078CN	-	-	-	0.005	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020	0078WB	0.06	0.065	0.05	0.055	0	"45,668"	0.055	"26,378"	0.06	"4,553"	7-Mar-19	1:06 PM	Thursday
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB)	0580C1	-	-	-	0.075	0	0	0.06	300	0.15	600	7-Mar-19	1:06 PM	Thursday
GENETEC TECHNOLOGY BERHAD	104	1.82	1.85	1.79	1.79	-1.65	833	1.78	18	1.79	50	7-Mar-19	1:06 PM	Thursday
GENTING MALAYSIA BERHAD	4715	3.42	3.44	3.41	3.44	0.58	"20,658"	3.43	"1,296"	3.44	"3,139"	7-Mar-19	1:06 PM	Thursday
GENM-C38: CW GENTING MALAYSIA BERHAD (RHB)	471538	-	-	-	0.005	0	0	0	0	0.005	"48,747"	7-Mar-19	1:06 PM	Thursday
GENM-C39: CW GENTING MALAYSIA BERHAD (AM)	471539	-	-	-	0.005	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
GENM-C40: CW GENTING MALAYSIA BERHAD (KIBB)	471540	-	-	-	0.15	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB)	471541	-	-	-	0.005	0	0	0	0	0.005	"1,000"	7-Mar-19	1:06 PM	Thursday
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ)	471542	-	-	-	0.045	0	0	0.035	100	0.045	999	7-Mar-19	1:06 PM	Thursday
GENM-C43: CW GENTING MALAYSIA BERHAD (RHB)	471543	0.05	0.05	0.05	0.05	0	587	0	0	0.055	300	7-Mar-19	1:06 PM	Thursday
GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB)	471544	-	-	-	0.075	0	0	0.065	"5,000"	0.07	"5,000"	7-Mar-19	1:06 PM	Thursday
GENM-C45: CW GENTING MALAYSIA BERHAD (AM)	471545	-	-	-	0.155	0	0	0.15	260	0	0	7-Mar-19	1:06 PM	Thursday
GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ)	471546	0.135	0.135	0.135	0.135	0	"5,000"	0.135	"8,000"	0	0	7-Mar-19	1:06 PM	Thursday
GENM-C47: CW GENTING MALAYSIA BERHAD (RHB)	471547	-	-	-	0.135	0	0	0	0	0.15	400	7-Mar-19	1:06 PM	Thursday
GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB)	471548	-	-	-	0.125	0	0	0.125	"10,000"	0.13	"5,000"	7-Mar-19	1:06 PM	Thursday
GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ)	471549	0.195	0.195	0.195	0.195	0	100	0	0	0	0	7-Mar-19	1:06 PM	Thursday
GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB)	471550	0.18	0.18	0.18	0.18	2.86	700	0.175	"1,200"	0.185	"1,000"	7-Mar-19	1:06 PM	Thursday
GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB)	471551	0.135	0.135	0.135	0.135	0	"25,908"	0.13	2	0	0	7-Mar-19	1:06 PM	Thursday
GENTING PLANTATIONS BERHAD	2291	10.34	10.44	10.34	10.42	-0.19	55	10.38	1	10.4	14	7-Mar-19	1:06 PM	Thursday
GENTING PLANTATIONS BERHAD-WARRANT A 13/19	2291WA	2.51	2.51	2.4	2.4	-4.76	40	2.4	60	2.5	112	7-Mar-19	1:06 PM	Thursday
GENTING BHD	3182	7.15	7.16	7.13	7.14	-0.14	"7,116"	7.14	255	7.15	685	7-Mar-19	1:06 PM	Thursday
GENTINGC51: CW GENTING BERHAD (CIMB)	318251	-	-	-	0.005	0	0	0	0	0.005	"21,280"	7-Mar-19	1:06 PM	Thursday
GENTINGC53: CW GENTING BERHAD (MIBB)	318253	-	-	-	0.005	0	0	0	0	0	0	7-Mar-19	7:11 PM	Thursday
GENTINGC55: CW GENTING BERHAD (RHB)	318255	-	-	-	0.05	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
GENTINGC56: CW GENTING BERHAD (MACQ)	318256	-	-	-	0.03	0	0	0	0	0.025	400	7-Mar-19	1:06 PM	Thursday
GENTINGC57: CW GENTING BERHAD (MACQ)	318257	-	-	-	0.115	0	0	0.105	500	0.115	"1,000"	7-Mar-19	1:06 PM	Thursday
GENTINGC58: CW GENTING BERHAD (CIMB)	318258	0.08	0.08	0.08	0.08	0	50	0.075	810	0.085	700	7-Mar-19	1:06 PM	Thursday
GENTINGC59: CW GENTING BERHAD (RHB)	318259	-	-	-	0.12	0	0	0	0	0	0	7-Mar-19	1:06 PM	Thursday
GENTINGC60: CW GENTING BERHAD (KIBB)	318260	-	-	-	0.15	0	0	0.145	"1,000"	0.15	"4,000"	7-Mar-19	1:06 PM	Thursday
