Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
ELSOFT RESEARCH BHD	90	0.975	0.975	0.955	0.955	-2.55	"5,109"	0.955	754	0.965	650	28-Mar-19	3:42 PM	Thursday
EONMETALL GROUP BHD	7217	0.42	0.42	0.42	0.42	0	50	0.41	50	0.42	40	28-Mar-19	3:42 PM	Thursday
EMICO HOLDINGS BHD	9091	-	-	-	0.17	0	0	0.16	450	0.175	140	28-Mar-19	3:42 PM	Thursday
ENCORP BHD	6076	-	-	-	0.385	0	0	0.365	100	0.385	30	28-Mar-19	3:42 PM	Thursday
ENG KAH CORPORATION BHD	7149	-	-	-	0.9	0	0	0.89	30	0.96	21	28-Mar-19	3:42 PM	Thursday
ENGTEX GROUP BHD	5056	-	-	-	0.845	0	0	0.825	110	0.84	150	28-Mar-19	3:42 PM	Thursday
ENRA GROUP BERHAD	8613	-	-	-	1.45	0	0	1.43	1	1.5	50	28-Mar-19	3:42 PM	Thursday
EP MANUFACTURING BHD	7773	0.35	0.35	0.35	0.35	-5.41	810	0.35	60	0.365	100	28-Mar-19	3:42 PM	Thursday
EVERSAFE RUBBER BERHAD	190	0.205	0.205	0.205	0.205	-4.65	20	0.205	304	0.21	30	28-Mar-19	3:42 PM	Thursday
ES CERAMICS TECHNOLOGY BHD	100	0.165	0.165	0.165	0.165	3.12	100	0.15	200	0.16	"1,300"	28-Mar-19	3:42 PM	Thursday
EUPE CORPORATION BHD	6815	0.625	0.63	0.625	0.63	-4.55	40	0.635	100	0.67	198	28-Mar-19	3:42 PM	Thursday
EURO HOLDINGS BHD	7208	-	-	-	0.13	0	0	0.13	"3,330"	0.135	370	28-Mar-19	3:42 PM	Thursday
EUROSPAN HOLDINGS BHD	7094	0.4	0.48	0.4	0.48	0	"1,011"	0.43	11	0.48	188	28-Mar-19	3:42 PM	Thursday
EVERGREEN FIBREBOARD BHD	5101	0.365	0.365	0.365	0.365	0	320	0.365	"1,483"	0.37	729	28-Mar-19	3:42 PM	Thursday
EWEIN BERHAD	7249	0.57	0.585	0.57	0.58	1.75	"6,446"	0.58	796	0.585	280	28-Mar-19	3:42 PM	Thursday
ECO WORLD INTERNATIONAL BERHAD	5283	0.74	0.75	0.74	0.74	-0.67	"2,261"	0.735	265	0.74	99	28-Mar-19	3:42 PM	Thursday
ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022	5283WA	0.145	0.145	0.145	0.145	-3.33	"2,850"	0.14	"4,864"	0.145	420	28-Mar-19	3:42 PM	Thursday
FRASER & NEAVE HOLDINGS BHD	3689	35.24	35.24	34.5	34.6	-0.29	255	34.6	5	34.64	14	28-Mar-19	3:42 PM	Thursday
FACB INDUSTRIES INCORPORATED	2984	-	-	-	1.28	0	0	1.21	20	1.28	89	28-Mar-19	3:42 PM	Thursday
FAJARBARU BUILDER GRP BHD	7047	0.375	0.375	0.36	0.36	-4	"10,350"	0.355	"1,350"	0.36	611	28-Mar-19	3:42 PM	Thursday
FAJARBARU BUILDER GROUP BERHAD - WARRANTS B 14/19	7047WB	0.025	0.025	0.02	0.02	-20	"13,350"	0.02	"3,795"	0.025	"4,813"	28-Mar-19	3:42 PM	Thursday
FAR EAST HOLDINGS BHD	5029	-	-	-	2.76	0	0	2.65	50	2.84	10	28-Mar-19	3:42 PM	Thursday
FARLIM GROUP (M) BHD	6041	0.355	0.355	0.355	0.355	-2.74	12	0.355	88	0.36	105	28-Mar-19	3:42 PM	Thursday
FAVELLE FAVCO BHD	7229	-	-	-	2.67	0	0	2.66	20	2.69	10	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5D: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505D	-	-	-	0.085	0	0	0	0	0	0	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5F: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505F	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
FBMKLCI-C5G: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505G	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
FBMKLCI-C5H: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505H	-	-	-	0.01	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
FBMKLCI-C5I: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505I	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5J: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505J	-	-	-	0.02	0	0	0.005	"1,000"	0.01	"1,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5K: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505K	-	-	-	0.005	0	0	0	0	0.005	"1,970"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5L: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505L	-	-	-	0.07	0	0	0.01	"5,000"	0.02	"3,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5M: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505M	-	-	-	0.1	0	0	0.04	"5,000"	0.045	"3,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5N: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505N	0.025	0.025	0.025	0.025	0	500	0.015	"1,000"	0.025	"1,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5O: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505O	-	-	-	0.025	0	0	0.015	500	0.025	"1,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5P: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505P	0.115	0.12	0.115	0.12	-4	200	0.115	"5,100"	0.12	"5,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5Q: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505Q	0.195	0.195	0.19	0.19	-7.32	"2,170"	0.19	"5,000"	0.195	"5,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5R: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505R	0.04	0.04	0.04	0.04	-11.11	"8,000"	0.04	200	0.045	"1,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5S: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505S	0.1	0.1	0.1	0.1	-9.09	80	0.1	"5,000"	0.105	"5,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5T: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505T	0.17	0.17	0.165	0.165	-8.33	"1,800"	0.165	"6,300"	0.17	"5,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-C5U: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505U	-	-	-	0.15	0	0	0.07	"1,000"	0.075	"1,000"	28-Mar-19	3:42 PM	Thursday
FTSE BURSA MALAYSIA KLCI ETF	0820EA	1.77	1.77	1.75	1.75	-1.13	471	1.72	800	1.75	136	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6F: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506F	-	-	-	0.02	0	0	0	0	0	0	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6H: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506H	-	-	-	0.085	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
FBMKLCI-H6I: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506I	-	-	-	0.065	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
FBMKLCI-H6J: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506J	-	-	-	0.165	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
FBMKLCI-H6K: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506K	-	-	-	0.23	0	0	0	0	0	0	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6L: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506L	0.155	0.155	0.155	0.155	3.33	"1,290"	0.15	"2,000"	0.155	"1,500"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6M: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506M	0.24	0.24	0.24	0.24	9.09	400	0.235	490	0.245	"1,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6N: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506N	-	-	-	0.225	0	0	0.235	"5,000"	0.24	"3,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6O: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506O	0.39	0.395	0.39	0.395	3.95	"12,000"	0.385	"5,000"	0.41	"3,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6P: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506P	0.075	0.08	0.07	0.075	0	"11,997"	0.07	"1,826"	0.075	"2,221"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6Q: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506Q	0.125	0.125	0.125	0.125	8.7	580	0.115	485	0.125	644	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6R: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506R	-	-	-	0.24	0	0	0.255	"5,000"	0.26	"5,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6S: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506S	-	-	-	0.325	0	0	0.39	"5,000"	0.395	"5,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6T: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506T	0.13	0.13	0.13	0.13	8.33	440	0.125	776	0.13	"1,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6U: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506U	-	-	-	0.255	0	0	0.275	"5,000"	0.28	"5,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6V: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506V	0.3	0.3	0.3	0.3	5.26	100	0.3	"5,100"	0.305	"5,000"	28-Mar-19	3:42 PM	Thursday
FBMKLCI-H6W: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506W	0.17	0.17	0.17	0.17	3.03	100	0.17	"1,000"	0.175	"1,000"	28-Mar-19	3:42 PM	Thursday
FCW HOLDINGS BHD	2755	-	-	-	0.715	0	0	0.735	40	0.94	20	28-Mar-19	3:42 PM	Thursday
FGV HOLDINGS BERHAD	5222	1.15	1.16	1.13	1.14	-0.87	"31,359"	1.14	"8,135"	1.15	"3,466"	28-Mar-19	3:42 PM	Thursday
FGV-C52: CW FGV HOLDINGS BERHAD (CIMB)	522252	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
FGV-C54: CW FGV HOLDINGS BERHAD (MIBB)	522254	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
FGV-C55: CW FGV HOLDINGS BERHAD (CIMB)	522255	-	-	-	0.01	0	0	0.005	"1,458"	0.01	"4,741"	28-Mar-19	3:42 PM	Thursday
FGV-C56: CW FGV HOLDINGS BERHAD (MACQ)	522256	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	3:42 PM	Thursday
FGV-C57: CW FGV HOLDINGS BERHAD (RHB)	522257	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	7:12 PM	Thursday
FGV-C58: CW FGV HOLDINGS BERHAD (CIMB)	522258	0.005	0.005	0.005	0.005	-50	990	0	0	0.005	10	28-Mar-19	3:42 PM	Thursday
FGV-C59: CW FGV HOLDINGS BERHAD (MACQ)	522259	-	-	-	0.035	0	0	0.005	100	0.02	100	28-Mar-19	3:42 PM	Thursday
FGV-C60: CW FGV HOLDINGS BERHAD (KIBB)	522260	-	-	-	0.005	0	0	0	0	0.005	"5,000"	28-Mar-19	3:42 PM	Thursday
FGV-C61: CW FGV HOLDINGS BERHAD (MACQ)	522261	-	-	-	0.025	0	0	0.015	"10,000"	0.025	100	28-Mar-19	3:42 PM	Thursday
FGV-C62: CW FGV HOLDINGS BERHAD (RHB)	522262	0.08	0.08	0.08	0.08	-5.88	"2,750"	0.08	"9,150"	0.085	"5,850"	28-Mar-19	3:42 PM	Thursday
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ)	522263	0.16	0.16	0.16	0.16	-3.03	"3,250"	0.155	800	0.165	700	28-Mar-19	3:42 PM	Thursday
FGV-C64: CW FGV HOLDINGS BERHAD (RHB)	522264	-	-	-	0.25	0	0	0.215	"3,000"	0.225	"3,000"	28-Mar-19	3:42 PM	Thursday
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB)	522265	0.17	0.17	0.17	0.17	-2.86	300	0.165	"2,000"	0.17	"2,000"	28-Mar-19	3:42 PM	Thursday
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ)	522266	-	-	-	0.32	0	0	0.27	"5,000"	0.29	100	28-Mar-19	3:42 PM	Thursday
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB)	522267	0.385	0.4	0.38	0.395	-3.66	"1,109"	0.385	59	0.395	"1,000"	28-Mar-19	3:42 PM	Thursday
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB)	522268	-	-	-	0.15	0	0	0.15	"3,000"	0.16	"3,000"	28-Mar-19	3:42 PM	Thursday
FIAMMA HOLDINGS BHD	6939	-	-	-	0.485	0	0	0.475	100	0.485	73	28-Mar-19	3:42 PM	Thursday
FIBON BERHAD	149	0.4	0.4	0.4	0.4	-2.44	70	0.4	210	0.42	20	28-Mar-19	3:42 PM	Thursday
FEDERAL INTERNATIONAL HOLDINGS BERHAD	8605	0.47	0.48	0.47	0.47	-5.05	"1,105"	0.47	323	0.48	188	28-Mar-19	3:42 PM	Thursday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26	8605PA	-	-	-	0.085	0	0	0.08	300	0.09	200	28-Mar-19	3:42 PM	Thursday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28	8605PB	-	-	-	0.08	0	0	0.055	"6,100"	0	0	28-Mar-19	3:42 PM	Thursday
FIMA CORPORATION BHD	3107	1.92	1.92	1.92	1.92	0	300	1.92	290	1.93	5	28-Mar-19	3:42 PM	Thursday
FINTEC GLOBAL BERHAD	150	0.05	0.05	0.05	0.05	0	750	0.05	"100,462"	0.055	"44,117"	28-Mar-19	3:42 PM	Thursday
FINTEC GLOBAL BERHAD - ICPS A 2017/2027	0150PA	-	-	-	0.025	0	0	0.025	"15,256"	0.03	"71,836"	28-Mar-19	3:42 PM	Thursday
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024	0150WA	-	-	-	0.01	0	0	0.01	"82,637"	0.015	"12,421"	28-Mar-19	3:42 PM	Thursday
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022	0150WB	-	-	-	0.02	0	0	0.015	"26,251"	0.02	82	28-Mar-19	3:42 PM	Thursday
FITTERS DIVERSIFIED BHD	9318	0.475	0.475	0.47	0.475	0	"4,043"	0.47	"5,199"	0.475	"4,961"	28-Mar-19	3:42 PM	Thursday
FITTERS DIVERSIFIED BERHAD - Warrants	9318WB	0.02	0.02	0.02	0.02	0	"2,050"	0.015	"10,500"	0.02	"3,305"	28-Mar-19	3:42 PM	Thursday
FOCUS LUMBER BERHAD	5197	1.63	1.64	1.63	1.64	0	688	1.63	"1,102"	1.64	489	28-Mar-19	3:42 PM	Thursday
FOCUS DYNAMICS GROUP BERHAD	116	0.135	0.135	0.13	0.135	0	"17,580"	0.13	"14,034"	0.135	"3,096"	28-Mar-19	3:42 PM	Thursday
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019	0116WC	-	-	-	0.085	0	0	0.08	"2,300"	0.09	"2,115"	28-Mar-19	3:42 PM	Thursday
FOCUS POINT HOLDINGS BERHAD	157	0.32	0.32	0.32	0.32	0	400	0.315	100	0.34	100	28-Mar-19	3:42 PM	Thursday
FOUNDPAC GROUP BERHAD	5277	0.29	0.295	0.285	0.285	-3.39	"7,136"	0.285	"16,963"	0.29	"8,851"	28-Mar-19	3:42 PM	Thursday
FORMOSA PROSONIC INDUSTRIES	9172	1.81	1.81	1.79	1.79	-0.56	725	1.79	"2,222"	1.8	137	28-Mar-19	3:42 PM	Thursday
FREIGHT MANAGEMENT HLDGS BHD	7210	0.595	0.6	0.595	0.595	-0.83	814	0.59	870	0.595	589	28-Mar-19	3:42 PM	Thursday
FRONTKEN CORPORATION BHD	128	0.95	0.965	0.945	0.96	1.05	"38,995"	0.96	"2,985"	0.965	"5,253"	28-Mar-19	3:42 PM	Thursday
FSBM HOLDINGS BHD	9377	-	-	-	0.095	0	0	0	0	0	0	28-Mar-19	3:42 PM	Thursday
FSBM HOLDINGS BERHAD - WARR	9377WA	-	-	-	0.025	0	0	0	0	0	0	28-Mar-19	3:42 PM	Thursday
G3 GLOBAL BERHAD	7184	-	-	-	0.71	0	0	0.71	50	0.78	110	28-Mar-19	3:42 PM	Thursday
G3 GLOBAL BERHAD - WARRANTS 2017/2022	7184WA	-	-	-	0.7	0	0	0.51	500	0.72	100	28-Mar-19	3:42 PM	Thursday
GADANG HOLDINGS BHD	9261	0.645	0.645	0.635	0.64	-0.78	"14,426"	0.64	276	0.645	"5,206"	28-Mar-19	3:42 PM	Thursday
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021	9261WB	0.19	0.19	0.185	0.19	-2.56	"3,760"	0.19	512	0.195	"4,832"	28-Mar-19	3:42 PM	Thursday
GAMUDA BHD	5398	2.8	2.88	2.79	2.87	2.5	"31,697"	2.86	586	2.87	232	28-Mar-19	3:42 PM	Thursday
GAMUDA-C51: CW GAMUDA BERHAD (MIBB)	539851	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	3:42 PM	Thursday
GAMUDA-C53: CW GAMUDA BERHAD (CIMB)	539853	-	-	-	0.005	0	0	0	0	0.005	"4,246"	28-Mar-19	3:42 PM	Thursday
GAMUDA-C54: CW GAMUDA BERHAD (AM)	539854	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
GAMUDA-C55: CW GAMUDA BERHAD (MACQ)	539855	-	-	-	0.015	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
GAMUDA-C56: CW GAMUDA BERHAD (MACQ)	539856	-	-	-	0.03	0	0	0.005	"3,000"	0.02	100	28-Mar-19	3:42 PM	Thursday
GAMUDA-C57: CW GAMUDA BERHAD (CIMB)	539857	0.025	0.025	0.025	0.025	-16.67	400	0.025	"1,000"	0.03	"1,000"	28-Mar-19	3:42 PM	Thursday
GAMUDA-C58: CW GAMUDA BERHAD (MACQ)	539858	-	-	-	0.055	0	0	0.055	"4,000"	0.06	"1,600"	28-Mar-19	3:42 PM	Thursday
GAMUDA-C59: CW GAMUDA BERHAD (CIMB)	539859	0.155	0.155	0.15	0.155	0	"2,558"	0.16	"1,000"	0.165	"1,000"	28-Mar-19	3:42 PM	Thursday
GAMUDA-C60: CW GAMUDA BERHAD (KIBB)	539860	0.09	0.095	0.09	0.095	-9.52	"8,356"	0.09	"3,000"	0.095	"1,000"	28-Mar-19	3:42 PM	Thursday
GAMUDA-C61: CW GAMUDA BERHAD (MACQ)	539861	0.06	0.065	0.06	0.065	18.18	"7,550"	0.06	"5,900"	0.065	"1,900"	28-Mar-19	3:42 PM	Thursday
GAMUDA-C62: CW GAMUDA BERHAD (AM)	539862	-	-	-	0.09	0	0	0.09	"5,000"	0.095	"5,000"	28-Mar-19	3:42 PM	Thursday
GAMUDA-C63: CW GAMUDA BERHAD (MIBB)	539863	0.085	0.09	0.085	0.09	0	"14,930"	0.09	"2,500"	0.095	"2,500"	28-Mar-19	3:42 PM	Thursday
GAMUDA BERHAD-WARRANTS E	5398WE	0.205	0.215	0.205	0.215	4.88	"11,113"	0.215	"1,654"	0.22	"3,140"	28-Mar-19	3:42 PM	Thursday
GAS MALAYSIA BERHAD	5209	2.86	2.86	2.86	2.86	0	10	2.82	30	2.88	140	28-Mar-19	3:42 PM	Thursday
GABUNGAN AQRS BERHAD	5226	1.31	1.38	1.28	1.32	0.76	"52,255"	1.31	780	1.32	"3,240"	28-Mar-19	3:42 PM	Thursday
GABUNGAN AQRS BERHAD-WARRANTS B	5226WB	0.36	0.38	0.345	0.36	0	"119,729"	0.36	998	0.365	"9,051"	28-Mar-19	3:42 PM	Thursday
GUAN CHONG BHD	5102	3.6	3.6	3.57	3.57	-0.83	486	3.57	23	3.58	50	28-Mar-19	3:42 PM	Thursday
GCB-CA: CW GUAN CHONG BERHAD (RHB)	5102CA	-	-	-	0.27	0	0	0.25	"1,039"	0.26	500	28-Mar-19	3:42 PM	Thursday
GRAND CENTRAL ENTERPRISES BHD	5592	0.47	0.47	0.47	0.47	0	30	0.47	70	0.48	2	28-Mar-19	3:42 PM	Thursday
GDB HOLDINGS BERHAD	198	0.29	0.295	0.285	0.295	5.36	"21,190"	0.295	419	0.3	"7,610"	28-Mar-19	3:42 PM	Thursday
GD EXPRESS CARRIER BHD	78	0.34	0.34	0.33	0.335	-1.47	"25,222"	0.33	"22,255"	0.335	"6,721"	28-Mar-19	3:42 PM	Thursday
GDEX-CN: CW GD EXPRESS CARRIER BERHAD (AM)	0078CN	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020	0078WB	0.055	0.06	0.055	0.055	0	"30,479"	0.055	"12,732"	0.06	"26,335"	28-Mar-19	3:42 PM	Thursday
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB)	0580C1	-	-	-	0.045	0	0	0.055	"5,000"	0.06	"5,000"	28-Mar-19	3:42 PM	Thursday
GENETEC TECHNOLOGY BERHAD	104	1.67	1.67	1.67	1.67	-1.76	60	1.67	60	1.68	50	28-Mar-19	3:42 PM	Thursday
GENTING MALAYSIA BERHAD	4715	3.22	3.26	3.21	3.24	0.62	"22,691"	3.24	"2,474"	3.25	620	28-Mar-19	3:42 PM	Thursday
GENM-C38: CW GENTING MALAYSIA BERHAD (RHB)	471538	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	7:12 PM	Thursday
GENM-C39: CW GENTING MALAYSIA BERHAD (AM)	471539	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
GENM-C40: CW GENTING MALAYSIA BERHAD (KIBB)	471540	-	-	-	0.15	0	0	0	0	0	0	28-Mar-19	3:42 PM	Thursday
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB)	471541	-	-	-	0.005	0	0	0	0	0.005	"4,850"	28-Mar-19	3:42 PM	Thursday
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ)	471542	0.025	0.025	0.025	0.025	-37.5	"1,000"	0.02	"7,300"	0.03	"1,000"	28-Mar-19	3:42 PM	Thursday
GENM-C43: CW GENTING MALAYSIA BERHAD (RHB)	471543	-	-	-	0.03	0	0	0.025	"2,000"	0.03	"1,000"	28-Mar-19	3:42 PM	Thursday
GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB)	471544	-	-	-	0.075	0	0	0.045	"5,000"	0.055	"2,500"	28-Mar-19	3:42 PM	Thursday
GENM-C45: CW GENTING MALAYSIA BERHAD (AM)	471545	0.125	0.125	0.125	0.125	0	600	0.125	"4,000"	0.13	"4,000"	28-Mar-19	3:42 PM	Thursday
GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ)	471546	0.085	0.085	0.085	0.085	0	"11,212"	0.085	"16,500"	0.09	"13,512"	28-Mar-19	3:42 PM	Thursday
GENM-C47: CW GENTING MALAYSIA BERHAD (RHB)	471547	-	-	-	0.115	0	0	0.105	"5,000"	0.11	"5,000"	28-Mar-19	3:42 PM	Thursday
GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB)	471548	-	-	-	0.13	0	0	0.105	"5,000"	0.11	"3,000"	28-Mar-19	3:42 PM	Thursday
GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ)	471549	-	-	-	0.165	0	0	0.165	"3,000"	0.17	"2,500"	28-Mar-19	3:42 PM	Thursday
GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB)	471550	-	-	-	0.14	0	0	0.14	"2,200"	0.145	"1,000"	28-Mar-19	3:42 PM	Thursday
GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB)	471551	0.1	0.1	0.1	0.1	0	"3,680"	0.1	"2,000"	0.105	"2,000"	28-Mar-19	3:42 PM	Thursday
GENTING PLANTATIONS BERHAD	2291	-	-	-	10.52	0	0	10.4	37	10.52	56	28-Mar-19	3:42 PM	Thursday
GENTING PLANTATIONS BERHAD-WARRANT A 13/19	2291WA	2.55	2.6	2.46	2.6	-4.06	66	2.57	30	2.69	10	28-Mar-19	3:42 PM	Thursday
GENTING BHD	3182	6.67	6.79	6.64	6.73	1.82	"34,232"	6.72	966	6.74	335	28-Mar-19	3:42 PM	Thursday
GENTINGC51: CW GENTING BERHAD (CIMB)	318251	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	3:42 PM	Thursday
GENTINGC53: CW GENTING BERHAD (MIBB)	318253	-	-	-	0.005	0	0	0	0	0	0	28-Mar-19	7:11 PM	Thursday
GENTINGC55: CW GENTING BERHAD (RHB)	318255	-	-	-	0.05	0	0	0	0	0.005	"5,000"	28-Mar-19	3:42 PM	Thursday
GENTINGC56: CW GENTING BERHAD (MACQ)	318256	-	-	-	0.03	0	0	0.005	"5,000"	0.02	100	28-Mar-19	3:42 PM	Thursday
GENTINGC57: CW GENTING BERHAD (MACQ)	318257	0.065	0.065	0.06	0.06	0	"20,200"	0.06	"5,000"	0.065	"34,500"	28-Mar-19	3:42 PM	Thursday
GENTINGC58: CW GENTING BERHAD (CIMB)	318258	0.05	0.05	0.045	0.05	11.11	"3,000"	0.045	"4,640"	0.05	500	28-Mar-19	3:42 PM	Thursday
GENTINGC59: CW GENTING BERHAD (RHB)	318259	0.075	0.075	0.075	0.075	7.14	"1,000"	0.07	"3,000"	0.075	"3,000"	28-Mar-19	3:42 PM	Thursday
GENTINGC60: CW GENTING BERHAD (KIBB)	318260	0.09	0.09	0.09	0.09	0	500	0.09	"1,500"	0.095	"2,000"	28-Mar-19	3:42 PM	Thursday
GENTINGC61: CW GENTING BERHAD (AM)	318261	0.085	0.085	0.085	0.085	0	"3,656"	0.08	"3,000"	0.085	"3,000"	28-Mar-19	3:42 PM	Thursday
GENTINGC62: CW GENTING BERHAD (MACQ)	318262	0.11	0.11	0.11	0.11	0	"2,400"	0.11	"5,000"	0.115	"2,650"	28-Mar-19	3:42 PM	Thursday
GENTINGC63: CW GENTING BERHAD (MIBB)	318263	0.11	0.11	0.11	0.11	0	"2,060"	0.105	"2,000"	0.11	"2,000"	28-Mar-19	3:42 PM	Thursday
GE-SHEN CORPORATION BHD	7197	0.62	0.62	0.62	0.62	1.64	130	0.61	148	0.63	50	28-Mar-19	3:42 PM	Thursday
GETS GLOBAL BERHAD	5079	-	-	-	0.13	0	0	0.12	250	0.13	763	28-Mar-19	3:42 PM	Thursday
GFM SERVICES BERHAD	39	0.48	0.5	0.475	0.5	4.17	"14,837"	0.495	342	0.5	"1,623"	28-Mar-19	3:42 PM	Thursday
