Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
ELK-DESA RESOURCES BERHAD	5228	1.39	1.4	1.38	1.38	0	788	1.38	316	1.39	200	25-Mar-19	4:24 PM	Monday
ELK-DESA RESOURCES BHD-ICULS 2014/2022	5228LA	-	-	-	1.17	0	0	1.16	100	1.2	50	25-Mar-19	4:24 PM	Monday
ELSOFT RESEARCH BHD	90	0.99	1	0.985	0.995	-0.5	"6,882"	0.995	85	1	446	25-Mar-19	4:24 PM	Monday
EONMETALL GROUP BHD	7217	0.425	0.425	0.4	0.4	-8.05	"1,455"	0.405	200	0.425	345	25-Mar-19	4:24 PM	Monday
EMICO HOLDINGS BHD	9091	0.17	0.17	0.165	0.165	-8.33	550	0.165	300	0.17	200	25-Mar-19	4:24 PM	Monday
ENCORP BHD	6076	0.365	0.365	0.365	0.365	1.39	150	0.36	100	0.38	100	25-Mar-19	4:24 PM	Monday
ENG KAH CORPORATION BHD	7149	-	-	-	1	0	0	0.93	43	0.94	2	25-Mar-19	4:24 PM	Monday
ENGTEX GROUP BHD	5056	0.81	0.845	0.81	0.845	0	795	0.835	30	0.845	335	25-Mar-19	4:24 PM	Monday
ENRA GROUP BERHAD	8613	-	-	-	1.45	0	0	1.45	2	1.5	50	25-Mar-19	4:24 PM	Monday
EP MANUFACTURING BHD	7773	0.37	0.37	0.37	0.37	-7.5	200	0.365	50	0.39	250	25-Mar-19	4:24 PM	Monday
EVERSAFE RUBBER BERHAD	190	-	-	-	0.205	0	0	0.205	350	0.225	100	25-Mar-19	4:24 PM	Monday
ES CERAMICS TECHNOLOGY BHD	100	0.16	0.16	0.16	0.16	0	200	0.15	"1,000"	0.165	"1,300"	25-Mar-19	4:24 PM	Monday
EUPE CORPORATION BHD	6815	0.63	0.63	0.63	0.63	-4.55	90	0.63	50	0.67	307	25-Mar-19	4:24 PM	Monday
EURO HOLDINGS BHD	7208	0.135	0.135	0.13	0.135	-3.57	"2,766"	0.13	"2,360"	0.135	803	25-Mar-19	4:24 PM	Monday
EUROSPAN HOLDINGS BHD	7094	-	-	-	0.405	0	0	0.4	"1,000"	0.49	150	25-Mar-19	4:24 PM	Monday
EVERGREEN FIBREBOARD BHD	5101	0.37	0.37	0.37	0.37	-1.33	992	0.37	68	0.375	"1,100"	25-Mar-19	4:24 PM	Monday
EWEIN BERHAD	7249	0.585	0.585	0.575	0.575	-2.54	"8,706"	0.575	"1,942"	0.58	686	25-Mar-19	4:24 PM	Monday
ECO WORLD INTERNATIONAL BERHAD	5283	0.76	0.76	0.745	0.755	-0.66	955	0.75	16	0.755	150	25-Mar-19	4:24 PM	Monday
ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022	5283WA	0.14	0.14	0.14	0.14	-3.45	"1,354"	0.14	596	0.145	"1,198"	25-Mar-19	4:24 PM	Monday
FRASER & NEAVE HOLDINGS BHD	3689	34.38	35	34.3	34.4	-1.15	"2,956"	34.38	26	34.4	159	25-Mar-19	4:24 PM	Monday
FACB INDUSTRIES INCORPORATED	2984	-	-	-	1.27	0	0	1.21	30	1.27	129	25-Mar-19	4:24 PM	Monday
FAJARBARU BUILDER GRP BHD	7047	0.405	0.405	0.39	0.395	-2.47	"10,956"	0.395	"2,684"	0.4	724	25-Mar-19	4:24 PM	Monday
FAJARBARU BUILDER GROUP BERHAD - WARRANTS B 14/19	7047WB	0.035	0.035	0.03	0.03	0	"3,472"	0.03	"4,858"	0.035	"5,156"	25-Mar-19	4:24 PM	Monday
FAR EAST HOLDINGS BHD	5029	-	-	-	2.76	0	0	2.7	200	2.81	3	25-Mar-19	4:24 PM	Monday
FARLIM GROUP (M) BHD	6041	0.36	0.375	0.355	0.355	-5.33	580	0.355	387	0.365	160	25-Mar-19	4:24 PM	Monday
FAVELLE FAVCO BHD	7229	2.63	2.7	2.63	2.69	-2.54	302	2.69	10	2.74	30	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5D: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505D	-	-	-	0.085	0	0	0.015	"1,000"	0.02	"1,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5F: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505F	-	-	-	0.005	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
FBMKLCI-C5G: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505G	-	-	-	0.005	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
FBMKLCI-C5H: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505H	-	-	-	0.01	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
FBMKLCI-C5I: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505I	-	-	-	0.005	0	0	0	0	0.005	"5,164"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5J: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505J	-	-	-	0.02	0	0	0.01	"1,000"	0.015	"1,050"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5K: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505K	-	-	-	0.005	0	0	0	0	0.005	"2,100"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5L: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505L	-	-	-	0.07	0	0	0.01	"5,000"	0.02	"3,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5M: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505M	-	-	-	0.1	0	0	0.055	"5,000"	0.06	"3,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5N: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505N	-	-	-	0.03	0	0	0.025	500	0.03	"1,170"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5O: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505O	0.025	0.025	0.025	0.025	-16.67	"2,490"	0.02	"3,900"	0.025	"1,300"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5P: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505P	0.135	0.135	0.135	0.135	-10	45	0.125	"5,100"	0.13	"5,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5Q: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505Q	0.215	0.22	0.21	0.21	-10.64	"3,335"	0.205	"5,000"	0.21	"5,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5R: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505R	0.045	0.045	0.045	0.045	0	879	0.04	"2,200"	0.045	"1,100"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5S: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505S	0.11	0.115	0.11	0.115	-8	282	0.11	"5,030"	0.115	"5,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5T: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505T	0.19	0.19	0.19	0.19	-5	400	0.18	"5,500"	0.185	"5,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-C5U: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505U	-	-	-	0.15	0	0	0.075	"1,000"	0.08	"1,000"	25-Mar-19	4:24 PM	Monday
FTSE BURSA MALAYSIA KLCI ETF	0820EA	-	-	-	1.77	0	0	1.76	25	1.77	500	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6F: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506F	-	-	-	0.02	0	0	0.02	"1,000"	0.025	"1,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6H: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506H	-	-	-	0.085	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
FBMKLCI-H6I: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506I	-	-	-	0.065	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
FBMKLCI-H6J: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506J	-	-	-	0.165	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
FBMKLCI-H6K: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506K	-	-	-	0.23	0	0	0.25	"1,000"	0.255	"1,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6L: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506L	0.145	0.145	0.145	0.145	3.57	"2,980"	0.145	"2,000"	0.15	"3,430"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6M: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506M	0.22	0.22	0.22	0.22	4.76	"2,000"	0.225	"1,000"	0.23	"1,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6N: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506N	-	-	-	0.225	0	0	0.225	"5,000"	0.23	"3,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6O: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506O	0.375	0.38	0.375	0.38	5.56	"21,000"	0.375	"5,000"	0.38	"3,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6P: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506P	0.07	0.07	0.06	0.065	18.18	"5,702"	0.06	"7,929"	0.065	"2,229"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6Q: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506Q	0.11	0.12	0.11	0.11	0	"10,516"	0.115	"1,000"	0.12	500	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6R: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506R	-	-	-	0.24	0	0	0.25	"5,000"	0.255	"5,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6S: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506S	-	-	-	0.325	0	0	0.375	"5,000"	0.38	"5,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6T: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506T	0.115	0.12	0.115	0.12	9.09	160	0.12	"1,000"	0.125	"1,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6U: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506U	-	-	-	0.255	0	0	0.265	"5,000"	0.27	"5,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6V: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506V	0.285	0.29	0.285	0.29	5.45	115	0.29	"5,000"	0.295	"5,000"	25-Mar-19	4:24 PM	Monday
FBMKLCI-H6W: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506W	0.165	0.165	0.165	0.165	3.12	320	0.16	"1,100"	0.165	"1,000"	25-Mar-19	4:24 PM	Monday
FCW HOLDINGS BHD	2755	-	-	-	0.715	0	0	0.735	40	0.94	20	25-Mar-19	4:24 PM	Monday
FGV HOLDINGS BERHAD	5222	1.16	1.19	1.15	1.17	-1.68	"72,908"	1.16	"6,012"	1.17	"2,810"	25-Mar-19	4:24 PM	Monday
FGV-C52: CW FGV HOLDINGS BERHAD (CIMB)	522252	-	-	-	0.005	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
FGV-C54: CW FGV HOLDINGS BERHAD (MIBB)	522254	-	-	-	0.005	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
FGV-C55: CW FGV HOLDINGS BERHAD (CIMB)	522255	-	-	-	0.01	0	0	0	0	0.005	500	25-Mar-19	4:38 PM	Monday
FGV-C56: CW FGV HOLDINGS BERHAD (MACQ)	522256	-	-	-	0.005	0	0	0.005	"1,000"	0.02	100	25-Mar-19	4:38 PM	Monday
FGV-C57: CW FGV HOLDINGS BERHAD (RHB)	522257	-	-	-	0.005	0	0	0	0	0	0	25-Mar-19	4:38 PM	Monday
FGV-C58: CW FGV HOLDINGS BERHAD (CIMB)	522258	-	-	-	0.01	0	0	0.005	"8,450"	0.015	"4,980"	25-Mar-19	4:38 PM	Monday
FGV-C59: CW FGV HOLDINGS BERHAD (MACQ)	522259	-	-	-	0.035	0	0	0.005	100	0.02	100	25-Mar-19	4:38 PM	Monday
FGV-C60: CW FGV HOLDINGS BERHAD (KIBB)	522260	-	-	-	0.005	0	0	0	0	0.005	"5,000"	25-Mar-19	4:38 PM	Monday
FGV-C61: CW FGV HOLDINGS BERHAD (MACQ)	522261	-	-	-	0.025	0	0	0.015	"10,000"	0.03	100	25-Mar-19	4:38 PM	Monday
FGV-C62: CW FGV HOLDINGS BERHAD (RHB)	522262	0.09	0.09	0.09	0.09	0	"2,400"	0.085	"10,000"	0.09	"5,000"	25-Mar-19	4:38 PM	Monday
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ)	522263	0.16	0.18	0.16	0.175	-5.41	"3,020"	0.17	320	0.175	950	25-Mar-19	4:38 PM	Monday
FGV-C64: CW FGV HOLDINGS BERHAD (RHB)	522264	-	-	-	0.25	0	0	0.225	"3,000"	0.235	"3,000"	25-Mar-19	4:38 PM	Monday
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB)	522265	0.185	0.185	0.18	0.18	-7.69	590	0.175	"2,000"	0.18	"2,000"	25-Mar-19	4:38 PM	Monday
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ)	522266	-	-	-	0.32	0	0	0.285	"5,000"	0.3	100	25-Mar-19	4:38 PM	Monday
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB)	522267	0.42	0.435	0.405	0.405	-7.95	"4,568"	0.405	100	0.415	"1,000"	25-Mar-19	4:38 PM	Monday
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB)	522268	-	-	-	0.15	0	0	0.155	"3,000"	0.165	"3,000"	25-Mar-19	4:38 PM	Monday
FIAMMA HOLDINGS BHD	6939	0.47	0.47	0.47	0.47	-4.08	34	0.47	16	0.49	49	25-Mar-19	4:38 PM	Monday
FIBON BERHAD	149	-	-	-	0.41	0	0	0.415	100	0.43	140	25-Mar-19	4:38 PM	Monday
FEDERAL INTERNATIONAL HOLDINGS BERHAD	8605	0.49	0.49	0.47	0.49	-2	"1,392"	0.48	150	0.49	322	25-Mar-19	4:38 PM	Monday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26	8605PA	-	-	-	0.085	0	0	0.08	300	0.09	200	25-Mar-19	4:38 PM	Monday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28	8605PB	-	-	-	0.08	0	0	0.055	"6,100"	0	0	25-Mar-19	4:38 PM	Monday
FIMA CORPORATION BHD	3107	1.92	1.92	1.92	1.92	-1.54	100	1.92	526	1.94	75	25-Mar-19	4:38 PM	Monday
FINTEC GLOBAL BERHAD	150	0.05	0.055	0.05	0.05	0	"22,748"	0.05	"125,989"	0.055	"38,595"	25-Mar-19	4:38 PM	Monday
FINTEC GLOBAL BERHAD - ICPS A 2017/2027	0150PA	-	-	-	0.025	0	0	0.025	"29,379"	0.03	"66,336"	25-Mar-19	4:38 PM	Monday
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024	0150WA	-	-	-	0.01	0	0	0.01	"84,637"	0.015	"12,121"	25-Mar-19	4:38 PM	Monday
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022	0150WB	-	-	-	0.02	0	0	0.015	"22,351"	0.02	82	25-Mar-19	4:38 PM	Monday
FITTERS DIVERSIFIED BHD	9318	0.47	0.475	0.46	0.465	-3.13	"45,625"	0.46	"7,201"	0.465	420	25-Mar-19	4:38 PM	Monday
FITTERS DIVERSIFIED BERHAD - Warrants	9318WB	0.02	0.02	0.02	0.02	-20	400	0.02	"7,533"	0.025	"8,779"	25-Mar-19	4:38 PM	Monday
FOCUS LUMBER BERHAD	5197	1.65	1.65	1.63	1.64	-0.61	"2,445"	1.64	32	1.65	296	25-Mar-19	4:38 PM	Monday
FOCUS DYNAMICS GROUP BERHAD	116	0.14	0.14	0.14	0.14	0	"45,801"	0.135	"17,845"	0.14	"3,566"	25-Mar-19	4:38 PM	Monday
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019	0116WC	0.085	0.085	0.085	0.085	6.25	"2,090"	0.085	610	0	0	25-Mar-19	4:38 PM	Monday
FOCUS POINT HOLDINGS BERHAD	157	0.33	0.345	0.26	0.345	-2.82	"2,627"	0.34	313	0.345	46	25-Mar-19	4:38 PM	Monday
FOUNDPAC GROUP BERHAD	5277	0.295	0.3	0.295	0.295	-3.28	"20,340"	0.295	"10,879"	0.3	"10,179"	25-Mar-19	4:38 PM	Monday
FORMOSA PROSONIC INDUSTRIES	9172	1.8	1.81	1.79	1.8	-0.55	"5,141"	1.8	"1,696"	1.81	709	25-Mar-19	4:38 PM	Monday
FREIGHT MANAGEMENT HLDGS BHD	7210	0.595	0.62	0.595	0.6	0.84	"4,806"	0.595	225	0.6	505	25-Mar-19	4:38 PM	Monday
FRONTKEN CORPORATION BHD	128	0.95	0.955	0.94	0.945	-2.07	"56,885"	0.945	"1,490"	0.95	339	25-Mar-19	4:38 PM	Monday
FSBM HOLDINGS BHD	9377	-	-	-	0.095	0	0	0	0	0	0	25-Mar-19	4:38 PM	Monday
FSBM HOLDINGS BERHAD - WARR	9377WA	-	-	-	0.025	0	0	0	0	0	0	25-Mar-19	4:38 PM	Monday
G3 GLOBAL BERHAD	7184	-	-	-	0.71	0	0	0.71	50	0.78	78	25-Mar-19	4:38 PM	Monday
G3 GLOBAL BERHAD - WARRANTS 2017/2022	7184WA	-	-	-	0.7	0	0	0.51	300	0.72	100	25-Mar-19	4:38 PM	Monday
GADANG HOLDINGS BHD	9261	0.65	0.655	0.64	0.645	-1.53	"28,407"	0.64	"4,411"	0.645	"1,068"	25-Mar-19	4:38 PM	Monday
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021	9261WB	0.195	0.195	0.19	0.19	-5	"10,853"	0.19	"3,202"	0.195	"1,030"	25-Mar-19	4:38 PM	Monday
GAMUDA BHD	5398	2.86	2.88	2.82	2.83	-2.08	"21,406"	2.83	"4,042"	2.84	"7,757"	25-Mar-19	4:38 PM	Monday
GAMUDA-C51: CW GAMUDA BERHAD (MIBB)	539851	-	-	-	0.005	0	0	0	0	0.005	"4,000"	25-Mar-19	4:38 PM	Monday
GAMUDA-C53: CW GAMUDA BERHAD (CIMB)	539853	-	-	-	0.005	0	0	0	0	0.005	"4,246"	25-Mar-19	4:38 PM	Monday
GAMUDA-C54: CW GAMUDA BERHAD (AM)	539854	-	-	-	0.005	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
GAMUDA-C55: CW GAMUDA BERHAD (MACQ)	539855	-	-	-	0.015	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
GAMUDA-C56: CW GAMUDA BERHAD (MACQ)	539856	-	-	-	0.03	0	0	0.005	"3,000"	0.02	100	25-Mar-19	4:38 PM	Monday
GAMUDA-C57: CW GAMUDA BERHAD (CIMB)	539857	0.03	0.03	0.03	0.03	-33.33	"1,500"	0.025	"1,000"	0.03	"1,000"	25-Mar-19	4:38 PM	Monday
GAMUDA-C58: CW GAMUDA BERHAD (MACQ)	539858	0.055	0.06	0.055	0.06	-7.69	"20,000"	0.055	"10,000"	0.06	"10,000"	25-Mar-19	4:38 PM	Monday
GAMUDA-C59: CW GAMUDA BERHAD (CIMB)	539859	0.16	0.165	0.155	0.155	-8.82	"2,320"	0.155	"1,300"	0.16	"1,000"	25-Mar-19	4:38 PM	Monday
GAMUDA-C60: CW GAMUDA BERHAD (KIBB)	539860	-	-	-	0.105	0	0	0.09	"5,000"	0.095	"5,000"	25-Mar-19	4:38 PM	Monday
GAMUDA-C61: CW GAMUDA BERHAD (MACQ)	539861	0.065	0.065	0.065	0.065	-13.33	"8,300"	0.06	"8,000"	0.065	"7,000"	25-Mar-19	4:38 PM	Monday
GAMUDA-C62: CW GAMUDA BERHAD (AM)	539862	0.09	0.09	0.09	0.09	-10	507	0.09	"4,000"	0.095	"4,000"	25-Mar-19	4:38 PM	Monday
GAMUDA-C63: CW GAMUDA BERHAD (MIBB)	539863	0.09	0.09	0.09	0.09	-10	800	0.085	"2,500"	0.09	"2,500"	25-Mar-19	4:38 PM	Monday
GAMUDA BERHAD-WARRANTS E	5398WE	0.22	0.22	0.21	0.21	-4.55	"11,250"	0.21	"5,982"	0.215	"1,032"	25-Mar-19	4:38 PM	Monday
GAS MALAYSIA BERHAD	5209	2.84	2.85	2.84	2.85	-1.04	120	2.85	100	2.88	112	25-Mar-19	4:38 PM	Monday
GABUNGAN AQRS BERHAD	5226	1.22	1.29	1.21	1.24	-0.8	"28,414"	1.24	"1,667"	1.25	255	25-Mar-19	4:38 PM	Monday
GABUNGAN AQRS BERHAD-WARRANTS B	5226WB	0.31	0.315	0.305	0.31	-3.13	"102,660"	0.31	"2,676"	0.315	"14,546"	25-Mar-19	4:24 PM	Monday
GUAN CHONG BHD	5102	3.69	3.69	3.62	3.63	-1.63	"1,360"	3.63	22	3.64	128	25-Mar-19	4:38 PM	Monday
GCB-CA: CW GUAN CHONG BERHAD (RHB)	5102CA	0.27	0.27	0.265	0.27	-3.57	440	0.26	"1,100"	0.27	400	25-Mar-19	4:38 PM	Monday
GRAND CENTRAL ENTERPRISES BHD	5592	0.47	0.47	0.47	0.47	0	140	0.47	10	0.48	30	25-Mar-19	4:38 PM	Monday
GDB HOLDINGS BERHAD	198	0.275	0.275	0.275	0.275	0	"2,043"	0.27	"2,190"	0.275	"1,111"	25-Mar-19	4:38 PM	Monday
GD EXPRESS CARRIER BHD	78	0.355	0.355	0.345	0.345	-4.17	"35,639"	0.345	"1,107"	0.35	"2,637"	25-Mar-19	4:38 PM	Monday
GDEX-CN: CW GD EXPRESS CARRIER BERHAD (AM)	0078CN	-	-	-	0.005	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020	0078WB	0.065	0.065	0.055	0.06	-7.69	"13,983"	0.055	"54,525"	0.06	"10,696"	25-Mar-19	4:38 PM	Monday
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB)	0580C1	-	-	-	0.065	0	0	0.005	"1,000"	0.15	650	25-Mar-19	4:38 PM	Monday
GENETEC TECHNOLOGY BERHAD	104	1.69	1.69	1.66	1.66	-2.35	71	1.66	8	1.69	250	25-Mar-19	4:38 PM	Monday
GENTING MALAYSIA BERHAD	4715	3.36	3.37	3.33	3.33	-1.48	"37,341"	3.33	"1,935"	3.34	"1,386"	25-Mar-19	4:38 PM	Monday
GENM-C38: CW GENTING MALAYSIA BERHAD (RHB)	471538	-	-	-	0.005	0	0	0	0	0	0	25-Mar-19	4:38 PM	Monday
GENM-C39: CW GENTING MALAYSIA BERHAD (AM)	471539	-	-	-	0.005	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
GENM-C40: CW GENTING MALAYSIA BERHAD (KIBB)	471540	-	-	-	0.15	0	0	0	0	0	0	25-Mar-19	4:38 PM	Monday
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB)	471541	-	-	-	0.005	0	0	0	0	0.005	"3,050"	25-Mar-19	4:38 PM	Monday
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ)	471542	0.03	0.03	0.03	0.03	0	"2,250"	0.025	"5,100"	0.03	"1,323"	25-Mar-19	4:38 PM	Monday
GENM-C43: CW GENTING MALAYSIA BERHAD (RHB)	471543	0.035	0.035	0.035	0.035	-12.5	"1,000"	0.03	"1,000"	0.035	30	25-Mar-19	4:38 PM	Monday
GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB)	471544	-	-	-	0.075	0	0	0.055	"5,000"	0.06	"5,000"	25-Mar-19	4:38 PM	Monday
GENM-C45: CW GENTING MALAYSIA BERHAD (AM)	471545	0.145	0.145	0.145	0.145	-3.33	"1,239"	0.14	"2,000"	0.145	"2,000"	25-Mar-19	4:38 PM	Monday
GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ)	471546	0.1	0.1	0.1	0.1	-4.76	"24,000"	0.095	"7,501"	0.105	"5,000"	25-Mar-19	4:38 PM	Monday
GENM-C47: CW GENTING MALAYSIA BERHAD (RHB)	471547	0.125	0.125	0.125	0.125	0	"3,000"	0.12	"5,000"	0.125	"5,000"	25-Mar-19	4:38 PM	Monday
GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB)	471548	-	-	-	0.13	0	0	0.115	"5,000"	0.12	"5,000"	25-Mar-19	4:38 PM	Monday
GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ)	471549	0.185	0.185	0.185	0.185	-5.13	"4,700"	0.18	"3,000"	0.185	"3,000"	25-Mar-19	4:38 PM	Monday
GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB)	471550	0.165	0.165	0.165	0.165	-5.71	266	0.16	50	0.165	"1,000"	25-Mar-19	4:38 PM	Monday
GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB)	471551	-	-	-	0.125	0	0	0.115	"2,000"	0.12	"2,000"	25-Mar-19	4:38 PM	Monday
GENTING PLANTATIONS BERHAD	2291	10.18	10.36	10.18	10.36	-0.38	348	10.34	111	10.36	224	25-Mar-19	4:38 PM	Monday
GENTING PLANTATIONS BERHAD-WARRANT A 13/19	2291WA	2.45	2.45	2.41	2.41	-1.63	43	2.42	64	2.6	2	25-Mar-19	4:38 PM	Monday
GENTING BHD	3182	6.92	6.92	6.84	6.85	-1.01	"21,189"	6.85	964	6.86	208	25-Mar-19	4:38 PM	Monday
GENTINGC51: CW GENTING BERHAD (CIMB)	318251	-	-	-	0.005	0	0	0	0	0.005	"18,297"	25-Mar-19	4:38 PM	Monday
GENTINGC53: CW GENTING BERHAD (MIBB)	318253	-	-	-	0.005	0	0	0	0	0	0	25-Mar-19	7:11 PM	Monday
GENTINGC55: CW GENTING BERHAD (RHB)	318255	-	-	-	0.05	0	0	0.005	"5,000"	0.01	"5,000"	25-Mar-19	4:38 PM	Monday
GENTINGC56: CW GENTING BERHAD (MACQ)	318256	-	-	-	0.03	0	0	0.005	"5,000"	0.02	100	25-Mar-19	4:38 PM	Monday
GENTINGC57: CW GENTING BERHAD (MACQ)	318257	0.075	0.085	0.075	0.075	-6.25	"21,973"	0.07	"5,550"	0.075	"4,000"	25-Mar-19	4:38 PM	Monday
GENTINGC58: CW GENTING BERHAD (CIMB)	318258	0.055	0.055	0.055	0.055	-8.33	"4,959"	0.05	"2,400"	0.06	"5,711"	25-Mar-19	4:38 PM	Monday
GENTINGC59: CW GENTING BERHAD (RHB)	318259	-	-	-	0.085	0	0	0.08	"3,000"	0.085	"3,000"	25-Mar-19	4:38 PM	Monday
GENTINGC60: CW GENTING BERHAD (KIBB)	318260	-	-	-	0.11	0	0	0.105	"5,000"	0.11	"1,000"	25-Mar-19	4:38 PM	Monday
GENTINGC61: CW GENTING BERHAD (AM)	318261	0.1	0.1	0.1	0.1	-9.09	"1,217"	0.095	"2,000"	0.1	"2,000"	25-Mar-19	4:38 PM	Monday
GENTINGC62: CW GENTING BERHAD (MACQ)	318262	0.13	0.13	0.13	0.13	-3.7	"2,200"	0.125	"5,000"	0.13	"1,400"	25-Mar-19	4:38 PM	Monday
GENTINGC63: CW GENTING BERHAD (MIBB)	318263	0.12	0.12	0.12	0.12	-4	"19,996"	0.115	"2,000"	0.12	"2,000"	25-Mar-19	4:38 PM	Monday
GE-SHEN CORPORATION BHD	7197	-	-	-	0.61	0	0	0.615	181	0.65	90	25-Mar-19	4:38 PM	Monday
